training_id,employee_id,course_name,course_category,assigned_date,completion_date,completion_status,training_hours,training_score,ingestion_timestamp,source_file_name,source_system,pipeline_run_id
TRN001342,EMP0520,Python for Data Analysis,Technical,2024-11-14,2024-12-11,Completed,9.8,49.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001343,EMP0520,Leading High Performing Teams,Leadership,2024-05-22,2024-06-14,Completed,3.8,88.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001344,EMP0520,Financial Controls,Finance,2024-02-18,2024-03-21,Completed,10.0,60.7,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001345,EMP0520,Information Security Awareness,Compliance,2025-12-14,,Not Started,10.9,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001346,EMP0521,Leading High Performing Teams,Leadership,2026-03-04,2026-03-30,Completed,15.8,95.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001347,EMP0521,Information Security Awareness,Compliance,2024-05-06,2024-06-05,Completed,4.8,96.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001348,EMP0521,Workplace Health and Safety,Compliance,2024-11-19,,Not Started,11.9,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001349,EMP0521,SQL for Analysts,Technical,2025-03-17,2025-03-27,Completed,2.7,65.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001350,EMP0522,SQL for Analysts,Technical,2024-11-11,,In Progress,1.5,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001351,EMP0522,Employee Relations Essentials,HR,2025-11-22,2025-12-13,Completed,12.5,92.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001352,EMP0523,Power BI Fundamentals,Technical,2026-05-11,2026-06-12,Completed,7.3,78.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001353,EMP0523,Budget Management,Finance,2025-10-17,,Not Started,2.5,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001354,EMP0523,Stakeholder Management,Soft Skills,2025-09-22,2025-10-07,Completed,13.3,62.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001355,EMP0524,Financial Controls,Finance,2025-02-07,2025-03-10,Completed,10.0,67.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001356,EMP0524,Python for Data Analysis,Technical,2024-06-18,,Not Started,4.9,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001357,EMP0524,Leading High Performing Teams,Leadership,2024-09-04,2024-10-17,Completed,15.0,68.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001358,EMP0524,Communication Skills,Soft Skills,2024-06-08,,Overdue,10.6,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001359,EMP0525,Inclusive Hiring,HR,2024-08-20,2024-08-31,Completed,15.1,90.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001360,EMP0526,Information Security Awareness,Compliance,2025-10-12,2025-11-07,Completed,2.2,84.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001361,EMP0526,SQL for Analysts,Technical,2026-03-10,,Not Started,14.5,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001362,EMP0527,Financial Controls,Finance,2025-02-11,,In Progress,10.9,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001363,EMP0527,Python for Data Analysis,Technical,2025-08-12,,In Progress,10.9,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001364,EMP0527,Budget Management,Finance,2026-01-02,2026-02-01,Completed,15.8,70.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001365,EMP0527,Employee Relations Essentials,HR,2025-12-27,2026-01-30,Completed,15.1,70.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001366,EMP0528,Stakeholder Management,Soft Skills,2025-05-04,2025-05-24,Completed,4.3,75.7,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001367,EMP0528,Workplace Health and Safety,Compliance,2024-03-12,2024-03-29,Completed,2.5,100.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001368,EMP0528,SQL for Analysts,Technical,2026-05-13,2026-05-24,Completed,12.2,77.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001369,EMP0528,Budget Management,Finance,2025-05-18,2025-05-24,Completed,13.6,61.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001370,EMP0528,Presentation Skills,Soft Skills,2025-07-10,2025-07-14,Completed,4.5,66.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001371,EMP0529,Workplace Health and Safety,Compliance,2024-02-23,2024-03-24,Completed,8.8,66.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001372,EMP0529,Presentation Skills,Soft Skills,2024-05-04,,Not Started,4.7,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001373,EMP0529,Budget Management,Finance,2024-11-20,2024-12-07,Completed,9.2,88.7,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001374,EMP0529,SQL for Analysts,Technical,2026-06-06,2026-06-30,Completed,8.0,83.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001375,EMP0530,Workplace Health and Safety,Compliance,2024-06-01,,Not Started,2.7,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001376,EMP0531,Coaching Skills,Leadership,2026-02-14,2026-02-19,Completed,12.1,95.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001377,EMP0532,Data Protection Training,Compliance,2025-04-14,,Overdue,5.8,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001378,EMP0532,Inclusive Hiring,HR,2024-03-20,2024-04-24,Completed,1.5,70.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001379,EMP0532,Cloud Data Fundamentals,Technical,2026-03-25,2026-04-04,Completed,5.1,72.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001380,EMP0533,Information Security Awareness,Compliance,2025-06-29,2025-07-14,Completed,13.8,77.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001381,EMP0534,Presentation Skills,Soft Skills,2026-02-13,2026-03-06,Completed,8.3,78.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001382,EMP0534,First Line Manager Training,Leadership,2025-10-18,2025-11-22,Completed,6.7,74.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001383,EMP0535,Employee Relations Essentials,HR,2024-08-13,2024-09-23,Completed,4.9,78.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001384,EMP0536,Communication Skills,Soft Skills,2025-11-16,2025-12-05,Completed,12.2,77.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001385,EMP0536,Financial Controls,Finance,2025-12-04,2025-12-10,Completed,12.1,80.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001386,EMP0537,Power BI Fundamentals,Technical,2024-01-09,2024-02-08,Completed,7.3,62.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001387,EMP0537,Employee Relations Essentials,HR,2025-01-20,2025-01-29,Completed,10.9,86.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001388,EMP0538,Employee Relations Essentials,HR,2025-03-17,,In Progress,6.1,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001389,EMP0538,Power BI Fundamentals,Technical,2025-01-25,,In Progress,2.3,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001390,EMP0538,Leading High Performing Teams,Leadership,2024-11-04,2024-11-24,Completed,3.7,60.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001391,EMP0539,Employee Relations Essentials,HR,2026-02-09,2026-03-24,Completed,7.8,96.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001392,EMP0539,Stakeholder Management,Soft Skills,2025-01-12,,In Progress,3.8,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001393,EMP0540,Budget Management,Finance,2024-08-15,2024-09-01,Completed,3.2,92.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001394,EMP0540,Communication Skills,Soft Skills,2024-04-09,2024-04-12,Completed,7.8,80.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001395,EMP0541,Data Protection Training,Compliance,2024-09-02,2024-09-17,Completed,2.8,75.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001396,EMP0541,Data Protection Training,Compliance,2025-07-21,2025-07-26,Completed,5.4,60.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001397,EMP0541,Budget Management,Finance,2025-05-31,,Overdue,11.1,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001398,EMP0542,Information Security Awareness,Compliance,2025-09-14,2025-10-18,Completed,1.8,91.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001399,EMP0542,Financial Controls,Finance,2025-06-08,2025-06-14,Completed,9.7,71.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001400,EMP0542,Communication Skills,Soft Skills,2024-09-12,,Overdue,5.8,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001401,EMP0543,Inclusive Hiring,HR,2024-07-07,2024-07-15,Completed,10.6,62.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001402,EMP0543,Financial Controls,Finance,2024-02-29,2024-03-20,Completed,3.0,89.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001403,EMP0543,Python for Data Analysis,Technical,2025-08-04,2025-08-31,Completed,6.7,79.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001404,EMP0543,Inclusive Hiring,HR,2026-01-27,2026-01-29,Completed,14.5,94.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001405,EMP0544,First Line Manager Training,Leadership,2026-04-07,2026-04-29,Completed,3.5,62.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001406,EMP0545,Information Security Awareness,Compliance,2025-11-03,2025-12-09,Completed,12.2,61.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001407,EMP0545,Stakeholder Management,Soft Skills,2026-04-05,2026-04-30,Completed,12.5,76.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001408,EMP0545,Employee Relations Essentials,HR,2026-05-20,,In Progress,15.7,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001409,EMP0545,First Line Manager Training,Leadership,2024-01-11,2024-02-20,Completed,8.0,100.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001410,EMP0546,Workplace Health and Safety,Compliance,2026-06-13,,Not Started,4.0,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001411,EMP0546,Data Protection Training,Compliance,2026-05-02,2026-05-07,Completed,1.6,69.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001412,EMP0546,Presentation Skills,Soft Skills,2026-05-13,2026-05-16,Completed,3.5,88.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001413,EMP0546,Information Security Awareness,Compliance,2026-03-31,,Not Started,5.8,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001414,EMP0547,Leading High Performing Teams,Leadership,2024-12-14,,Not Started,5.4,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001415,EMP0547,Stakeholder Management,Soft Skills,2024-06-09,,Not Started,11.3,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001416,EMP0548,Data Protection Training,Compliance,2026-06-23,,Not Started,2.2,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001417,EMP0548,Presentation Skills,Soft Skills,2025-12-16,,Not Started,10.7,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001418,EMP0548,Communication Skills,Soft Skills,2024-08-12,,Overdue,1.6,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001419,EMP0548,Presentation Skills,Soft Skills,2024-04-17,,Overdue,5.9,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001420,EMP0549,Coaching Skills,Leadership,2025-08-19,2025-10-01,Completed,7.7,84.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001421,EMP0549,Stakeholder Management,Soft Skills,2026-03-13,,Not Started,1.5,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001422,EMP0550,Presentation Skills,Soft Skills,2025-03-24,,Not Started,12.4,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001423,EMP0551,Cloud Data Fundamentals,Technical,2025-07-24,2025-08-05,Completed,11.3,83.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001424,EMP0551,Workplace Health and Safety,Compliance,2024-10-22,,Not Started,15.1,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001425,EMP0551,Employee Relations Essentials,HR,2025-10-22,2025-12-04,Completed,6.9,71.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001426,EMP0551,Employee Relations Essentials,HR,2026-04-22,2026-05-17,Completed,5.9,67.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001427,EMP0552,Financial Controls,Finance,2024-04-12,2024-05-06,Completed,2.6,68.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001428,EMP0552,Employee Relations Essentials,HR,2024-11-17,,In Progress,2.0,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001429,EMP0552,Cloud Data Fundamentals,Technical,2026-04-13,2026-04-29,Completed,6.3,88.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001430,EMP0553,Financial Controls,Finance,2025-07-14,2025-07-17,Completed,15.7,61.7,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001431,EMP0553,Communication Skills,Soft Skills,2024-05-10,,Overdue,13.9,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001432,EMP0554,Inclusive Hiring,HR,2026-03-25,2026-04-08,Completed,2.9,89.7,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001433,EMP0554,Cloud Data Fundamentals,Technical,2024-11-16,,Not Started,3.8,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001434,EMP0554,Cloud Data Fundamentals,Technical,2024-04-02,2024-04-07,Completed,2.1,87.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001435,EMP0555,Stakeholder Management,Soft Skills,2024-08-19,,Not Started,1.1,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001436,EMP0556,Inclusive Hiring,HR,2024-07-12,2024-07-21,Completed,4.3,72.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001437,EMP0556,Employee Relations Essentials,HR,2024-01-17,,Not Started,3.6,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001438,EMP0556,Employee Relations Essentials,HR,2026-03-01,2026-04-08,Completed,2.2,66.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001439,EMP0556,Workplace Health and Safety,Compliance,2024-10-18,2024-11-05,Completed,9.1,81.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001440,EMP0557,Presentation Skills,Soft Skills,2025-11-05,,Not Started,14.0,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001441,EMP0558,First Line Manager Training,Leadership,2025-05-03,,Not Started,14.7,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001442,EMP0558,Power BI Fundamentals,Technical,2026-01-13,2026-02-26,Completed,1.6,94.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001443,EMP0558,Stakeholder Management,Soft Skills,2025-11-08,,In Progress,9.4,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001444,EMP0559,Presentation Skills,Soft Skills,2026-04-26,2026-05-20,Completed,3.9,89.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001445,EMP0559,Employee Relations Essentials,HR,2024-05-22,2024-06-22,Completed,5.9,100.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001446,EMP0560,Leading High Performing Teams,Leadership,2024-09-04,2024-10-08,Completed,6.9,86.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001447,EMP0560,Python for Data Analysis,Technical,2025-04-16,2025-04-24,Completed,12.4,91.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001448,EMP0560,Coaching Skills,Leadership,2024-07-16,2024-08-02,Completed,12.8,53.7,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001449,EMP0561,Presentation Skills,Soft Skills,2026-04-05,,Overdue,9.9,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001450,EMP0561,Power BI Fundamentals,Technical,2024-09-01,2024-10-03,Completed,12.0,78.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001451,EMP0561,Inclusive Hiring,HR,2025-02-07,2025-02-22,Completed,5.5,84.7,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001452,EMP0562,Inclusive Hiring,HR,2025-01-11,,In Progress,1.6,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001453,EMP0562,Power BI Fundamentals,Technical,2025-07-13,2025-08-21,Completed,8.4,94.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001454,EMP0562,Leading High Performing Teams,Leadership,2024-12-22,2025-01-05,Completed,14.1,87.7,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001455,EMP0562,Leading High Performing Teams,Leadership,2025-05-03,2025-05-25,Completed,13.1,82.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001456,EMP0563,Communication Skills,Soft Skills,2026-02-24,2026-03-22,Completed,10.6,90.7,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001457,EMP0564,Presentation Skills,Soft Skills,2024-04-05,2024-05-04,Completed,1.3,84.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001458,EMP0565,Financial Controls,Finance,2024-03-11,,Overdue,4.4,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001459,EMP0565,Budget Management,Finance,2026-06-03,2026-06-18,Completed,10.1,95.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001460,EMP0565,Data Protection Training,Compliance,2025-12-14,,Overdue,7.4,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
