payroll_id,employee_id,pay_period,annual_salary,monthly_salary,bonus_amount,pay_grade,salary_band,currency
PAY011201,EMP0445,2026-02-01,27500,2291.67,1820.64,G3,Under 30K,GBP
PAY011202,EMP0445,2026-03-01,27500,2291.67,0.0,G3,Under 30K,GBP
PAY011203,EMP0445,2026-04-01,27500,2291.67,0.0,G3,Under 30K,GBP
PAY011204,EMP0445,2026-05-01,27500,2291.67,0.0,G3,Under 30K,GBP
PAY011205,EMP0445,2026-06-01,27500,2291.67,0.0,G3,Under 30K,GBP
PAY011206,EMP0446,2025-02-01,57500,4791.67,0.0,G5,50K-65K,GBP
PAY011207,EMP0446,2025-03-01,57500,4791.67,0.0,G5,50K-65K,GBP
PAY011208,EMP0446,2025-04-01,57500,4791.67,3259.27,G5,50K-65K,GBP
PAY011209,EMP0446,2025-05-01,57500,4791.67,0.0,G5,50K-65K,GBP
PAY011210,EMP0446,2025-06-01,57500,4791.67,0.0,G5,50K-65K,GBP
PAY011211,EMP0446,2025-07-01,57500,4791.67,0.0,G5,50K-65K,GBP
PAY011212,EMP0446,2025-08-01,57500,4791.67,0.0,G5,50K-65K,GBP
PAY011213,EMP0446,2025-09-01,57500,4791.67,0.0,G5,50K-65K,GBP
PAY011214,EMP0446,2025-10-01,57500,4791.67,0.0,G5,50K-65K,GBP
PAY011215,EMP0446,2025-11-01,57500,4791.67,2891.93,G5,50K-65K,GBP
PAY011216,EMP0446,2025-12-01,57500,4791.67,0.0,G5,50K-65K,GBP
PAY011217,EMP0446,2026-01-01,57500,4791.67,2422.28,G5,50K-65K,GBP
PAY011218,EMP0446,2026-02-01,57500,4791.67,2955.37,G5,50K-65K,GBP
PAY011219,EMP0446,2026-03-01,57500,4791.67,0.0,G5,50K-65K,GBP
PAY011220,EMP0446,2026-04-01,57500,4791.67,0.0,G5,50K-65K,GBP
PAY011221,EMP0446,2026-05-01,57500,4791.67,0.0,G5,50K-65K,GBP
PAY011222,EMP0446,2026-06-01,57500,4791.67,0.0,G5,50K-65K,GBP
PAY011223,EMP0447,2024-01-01,36000,3000.0,0.0,G3,30K-40K,GBP
PAY011224,EMP0447,2024-02-01,36000,3000.0,0.0,G3,30K-40K,GBP
PAY011225,EMP0447,2024-03-01,36000,3000.0,0.0,G3,30K-40K,GBP
PAY011226,EMP0447,2024-04-01,36000,3000.0,0.0,G3,30K-40K,GBP
PAY011227,EMP0447,2024-05-01,36000,3000.0,0.0,G3,30K-40K,GBP
PAY011228,EMP0447,2024-06-01,36000,3000.0,3244.36,G3,30K-40K,GBP
PAY011229,EMP0447,2024-07-01,36000,3000.0,0.0,G3,30K-40K,GBP
PAY011230,EMP0447,2024-08-01,36000,3000.0,0.0,G3,30K-40K,GBP
PAY011231,EMP0447,2024-09-01,36000,3000.0,0.0,G3,30K-40K,GBP
PAY011232,EMP0447,2024-10-01,36000,3000.0,0.0,G3,30K-40K,GBP
PAY011233,EMP0447,2024-11-01,36000,3000.0,0.0,G3,30K-40K,GBP
PAY011234,EMP0447,2024-12-01,36000,3000.0,0.0,G3,30K-40K,GBP
PAY011235,EMP0447,2025-01-01,36000,3000.0,0.0,G3,30K-40K,GBP
PAY011236,EMP0447,2025-02-01,36000,3000.0,0.0,G3,30K-40K,GBP
PAY011237,EMP0447,2025-03-01,36000,3000.0,0.0,G3,30K-40K,GBP
PAY011238,EMP0447,2025-04-01,36000,3000.0,0.0,G3,30K-40K,GBP
PAY011239,EMP0447,2025-05-01,36000,3000.0,0.0,G3,30K-40K,GBP
PAY011240,EMP0447,2025-06-01,36000,3000.0,0.0,G3,30K-40K,GBP
PAY011241,EMP0447,2025-07-01,36000,3000.0,0.0,G3,30K-40K,GBP
PAY011242,EMP0447,2025-08-01,36000,3000.0,0.0,G3,30K-40K,GBP
PAY011243,EMP0447,2025-09-01,36000,3000.0,0.0,G3,30K-40K,GBP
PAY011244,EMP0447,2025-10-01,36000,3000.0,0.0,G3,30K-40K,GBP
PAY011245,EMP0447,2025-11-01,36000,3000.0,0.0,G3,30K-40K,GBP
PAY011246,EMP0447,2025-12-01,36000,3000.0,0.0,G3,30K-40K,GBP
PAY011247,EMP0447,2026-01-01,36000,3000.0,0.0,G3,30K-40K,GBP
PAY011248,EMP0447,2026-02-01,36000,3000.0,0.0,G3,30K-40K,GBP
PAY011249,EMP0447,2026-03-01,36000,3000.0,0.0,G3,30K-40K,GBP
PAY011250,EMP0447,2026-04-01,36000,3000.0,0.0,G3,30K-40K,GBP
PAY011251,EMP0447,2026-05-01,36000,3000.0,0.0,G3,30K-40K,GBP
PAY011252,EMP0447,2026-06-01,36000,3000.0,0.0,G3,30K-40K,GBP
PAY011253,EMP0448,2024-01-01,44500,3708.33,0.0,G5,40K-50K,GBP
PAY011254,EMP0448,2024-02-01,44500,3708.33,0.0,G5,40K-50K,GBP
PAY011255,EMP0448,2024-03-01,44500,3708.33,0.0,G5,40K-50K,GBP
PAY011256,EMP0448,2024-04-01,44500,3708.33,1746.46,G5,40K-50K,GBP
PAY011257,EMP0448,2024-05-01,44500,3708.33,0.0,G5,40K-50K,GBP
PAY011258,EMP0448,2024-06-01,44500,3708.33,0.0,G5,40K-50K,GBP
PAY011259,EMP0448,2024-07-01,44500,3708.33,0.0,G5,40K-50K,GBP
PAY011260,EMP0448,2024-08-01,44500,3708.33,0.0,G5,40K-50K,GBP
PAY011261,EMP0448,2024-09-01,44500,3708.33,0.0,G5,40K-50K,GBP
PAY011262,EMP0448,2024-10-01,44500,3708.33,0.0,G5,40K-50K,GBP
PAY011263,EMP0448,2024-11-01,44500,3708.33,0.0,G5,40K-50K,GBP
PAY011264,EMP0448,2024-12-01,44500,3708.33,0.0,G5,40K-50K,GBP
PAY011265,EMP0448,2025-01-01,44500,3708.33,0.0,G5,40K-50K,GBP
PAY011266,EMP0448,2025-02-01,44500,3708.33,0.0,G5,40K-50K,GBP
PAY011267,EMP0448,2025-03-01,44500,3708.33,0.0,G5,40K-50K,GBP
PAY011268,EMP0448,2025-04-01,44500,3708.33,829.66,G5,40K-50K,GBP
PAY011269,EMP0448,2025-05-01,44500,3708.33,0.0,G5,40K-50K,GBP
PAY011270,EMP0448,2025-06-01,44500,3708.33,0.0,G5,40K-50K,GBP
PAY011271,EMP0448,2025-07-01,44500,3708.33,0.0,G5,40K-50K,GBP
PAY011272,EMP0448,2025-08-01,44500,3708.33,0.0,G5,40K-50K,GBP
PAY011273,EMP0448,2025-09-01,44500,3708.33,0.0,G5,40K-50K,GBP
PAY011274,EMP0448,2025-10-01,44500,3708.33,3289.02,G5,40K-50K,GBP
PAY011275,EMP0448,2025-11-01,44500,3708.33,0.0,G5,40K-50K,GBP
PAY011276,EMP0448,2025-12-01,44500,3708.33,0.0,G5,40K-50K,GBP
PAY011277,EMP0448,2026-01-01,44500,3708.33,0.0,G5,40K-50K,GBP
PAY011278,EMP0448,2026-02-01,44500,3708.33,454.17,G5,40K-50K,GBP
PAY011279,EMP0448,2026-03-01,44500,3708.33,0.0,G5,40K-50K,GBP
PAY011280,EMP0448,2026-04-01,44500,3708.33,0.0,G5,40K-50K,GBP
PAY011281,EMP0448,2026-05-01,44500,3708.33,0.0,G5,40K-50K,GBP
PAY011282,EMP0448,2026-06-01,44500,3708.33,0.0,G5,40K-50K,GBP
PAY011283,EMP0449,2025-09-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011284,EMP0449,2025-10-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011285,EMP0449,2025-11-01,61000,5083.33,2012.41,G5,50K-65K,GBP
PAY011286,EMP0449,2025-12-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011287,EMP0449,2026-01-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011288,EMP0449,2026-02-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011289,EMP0449,2026-03-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011290,EMP0449,2026-04-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011291,EMP0449,2026-05-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011292,EMP0449,2026-06-01,61000,5083.33,1387.81,G5,50K-65K,GBP
PAY011293,EMP0450,2024-01-01,29500,2458.33,0.0,G3,Under 30K,GBP
PAY011294,EMP0450,2024-02-01,29500,2458.33,416.5,G3,Under 30K,GBP
PAY011295,EMP0450,2024-03-01,29500,2458.33,0.0,G3,Under 30K,GBP
PAY011296,EMP0450,2024-04-01,29500,2458.33,0.0,G3,Under 30K,GBP
PAY011297,EMP0450,2024-05-01,29500,2458.33,0.0,G3,Under 30K,GBP
PAY011298,EMP0450,2024-06-01,29500,2458.33,0.0,G3,Under 30K,GBP
PAY011299,EMP0450,2024-07-01,29500,2458.33,2113.05,G3,Under 30K,GBP
PAY011300,EMP0450,2024-08-01,29500,2458.33,604.88,G3,Under 30K,GBP
PAY011301,EMP0450,2024-09-01,29500,2458.33,0.0,G3,Under 30K,GBP
PAY011302,EMP0450,2024-10-01,29500,2458.33,0.0,G3,Under 30K,GBP
PAY011303,EMP0450,2024-11-01,29500,2458.33,3013.52,G3,Under 30K,GBP
PAY011304,EMP0450,2024-12-01,29500,2458.33,0.0,G3,Under 30K,GBP
PAY011305,EMP0450,2025-01-01,29500,2458.33,0.0,G3,Under 30K,GBP
PAY011306,EMP0450,2025-02-01,29500,2458.33,0.0,G3,Under 30K,GBP
PAY011307,EMP0450,2025-03-01,29500,2458.33,0.0,G3,Under 30K,GBP
PAY011308,EMP0450,2025-04-01,29500,2458.33,0.0,G3,Under 30K,GBP
PAY011309,EMP0450,2025-05-01,29500,2458.33,0.0,G3,Under 30K,GBP
PAY011310,EMP0450,2025-06-01,29500,2458.33,0.0,G3,Under 30K,GBP
PAY011311,EMP0450,2025-07-01,29500,2458.33,0.0,G3,Under 30K,GBP
PAY011312,EMP0450,2025-08-01,29500,2458.33,0.0,G3,Under 30K,GBP
PAY011313,EMP0450,2025-09-01,29500,2458.33,1415.42,G3,Under 30K,GBP
PAY011314,EMP0450,2025-10-01,29500,2458.33,0.0,G3,Under 30K,GBP
PAY011315,EMP0450,2025-11-01,29500,2458.33,1774.98,G3,Under 30K,GBP
PAY011316,EMP0450,2025-12-01,29500,2458.33,0.0,G3,Under 30K,GBP
PAY011317,EMP0450,2026-01-01,29500,2458.33,0.0,G3,Under 30K,GBP
PAY011318,EMP0450,2026-02-01,29500,2458.33,0.0,G3,Under 30K,GBP
PAY011319,EMP0450,2026-03-01,29500,2458.33,0.0,G3,Under 30K,GBP
PAY011320,EMP0450,2026-04-01,29500,2458.33,0.0,G3,Under 30K,GBP
PAY011321,EMP0450,2026-05-01,29500,2458.33,0.0,G3,Under 30K,GBP
PAY011322,EMP0450,2026-06-01,29500,2458.33,0.0,G3,Under 30K,GBP
PAY011323,EMP0451,2024-01-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY011324,EMP0451,2024-02-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY011325,EMP0451,2024-03-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY011326,EMP0451,2024-04-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY011327,EMP0451,2024-05-01,32000,2666.67,862.06,G3,30K-40K,GBP
PAY011328,EMP0451,2024-06-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY011329,EMP0451,2024-07-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY011330,EMP0451,2024-08-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY011331,EMP0451,2024-09-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY011332,EMP0451,2024-10-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY011333,EMP0451,2024-11-01,32000,2666.67,3180.57,G3,30K-40K,GBP
PAY011334,EMP0451,2024-12-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY011335,EMP0451,2025-01-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY011336,EMP0451,2025-02-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY011337,EMP0451,2025-03-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY011338,EMP0451,2025-04-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY011339,EMP0451,2025-05-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY011340,EMP0451,2025-06-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY011341,EMP0451,2025-07-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY011342,EMP0451,2025-08-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY011343,EMP0451,2025-09-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY011344,EMP0451,2025-10-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY011345,EMP0451,2025-11-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY011346,EMP0451,2025-12-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY011347,EMP0451,2026-01-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY011348,EMP0451,2026-02-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY011349,EMP0451,2026-03-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY011350,EMP0451,2026-04-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY011351,EMP0451,2026-05-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY011352,EMP0451,2026-06-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY011353,EMP0452,2024-01-01,147000,12250.0,0.0,G7,100K+,GBP
PAY011354,EMP0452,2024-02-01,147000,12250.0,392.71,G7,100K+,GBP
PAY011355,EMP0452,2024-03-01,147000,12250.0,0.0,G7,100K+,GBP
PAY011356,EMP0452,2024-04-01,147000,12250.0,0.0,G7,100K+,GBP
PAY011357,EMP0452,2024-05-01,147000,12250.0,0.0,G7,100K+,GBP
PAY011358,EMP0452,2024-06-01,147000,12250.0,790.8,G7,100K+,GBP
PAY011359,EMP0452,2024-07-01,147000,12250.0,1538.49,G7,100K+,GBP
PAY011360,EMP0452,2024-08-01,147000,12250.0,0.0,G7,100K+,GBP
PAY011361,EMP0452,2024-09-01,147000,12250.0,0.0,G7,100K+,GBP
PAY011362,EMP0452,2024-10-01,147000,12250.0,0.0,G7,100K+,GBP
PAY011363,EMP0452,2024-11-01,147000,12250.0,0.0,G7,100K+,GBP
PAY011364,EMP0452,2024-12-01,147000,12250.0,0.0,G7,100K+,GBP
PAY011365,EMP0452,2025-01-01,147000,12250.0,0.0,G7,100K+,GBP
PAY011366,EMP0452,2025-02-01,147000,12250.0,0.0,G7,100K+,GBP
PAY011367,EMP0452,2025-03-01,147000,12250.0,0.0,G7,100K+,GBP
PAY011368,EMP0452,2025-04-01,147000,12250.0,0.0,G7,100K+,GBP
PAY011369,EMP0452,2025-05-01,147000,12250.0,0.0,G7,100K+,GBP
PAY011370,EMP0452,2025-06-01,147000,12250.0,0.0,G7,100K+,GBP
PAY011371,EMP0452,2025-07-01,147000,12250.0,0.0,G7,100K+,GBP
PAY011372,EMP0452,2025-08-01,147000,12250.0,0.0,G7,100K+,GBP
PAY011373,EMP0452,2025-09-01,147000,12250.0,0.0,G7,100K+,GBP
PAY011374,EMP0452,2025-10-01,147000,12250.0,0.0,G7,100K+,GBP
PAY011375,EMP0452,2025-11-01,147000,12250.0,0.0,G7,100K+,GBP
PAY011376,EMP0452,2025-12-01,147000,12250.0,0.0,G7,100K+,GBP
PAY011377,EMP0452,2026-01-01,147000,12250.0,2283.22,G7,100K+,GBP
PAY011378,EMP0452,2026-02-01,147000,12250.0,0.0,G7,100K+,GBP
PAY011379,EMP0452,2026-03-01,147000,12250.0,922.29,G7,100K+,GBP
PAY011380,EMP0452,2026-04-01,147000,12250.0,0.0,G7,100K+,GBP
PAY011381,EMP0452,2026-05-01,147000,12250.0,0.0,G7,100K+,GBP
PAY011382,EMP0452,2026-06-01,147000,12250.0,0.0,G7,100K+,GBP
PAY011383,EMP0453,2024-01-01,48000,4000.0,0.0,G4,40K-50K,GBP
PAY011384,EMP0453,2024-02-01,48000,4000.0,0.0,G4,40K-50K,GBP
PAY011385,EMP0453,2024-03-01,48000,4000.0,0.0,G4,40K-50K,GBP
PAY011386,EMP0453,2024-04-01,48000,4000.0,0.0,G4,40K-50K,GBP
PAY011387,EMP0453,2024-05-01,48000,4000.0,0.0,G4,40K-50K,GBP
PAY011388,EMP0453,2024-06-01,48000,4000.0,0.0,G4,40K-50K,GBP
PAY011389,EMP0453,2024-07-01,48000,4000.0,0.0,G4,40K-50K,GBP
PAY011390,EMP0453,2024-08-01,48000,4000.0,0.0,G4,40K-50K,GBP
PAY011391,EMP0453,2024-09-01,48000,4000.0,0.0,G4,40K-50K,GBP
PAY011392,EMP0453,2024-10-01,48000,4000.0,2456.88,G4,40K-50K,GBP
PAY011393,EMP0453,2024-11-01,48000,4000.0,0.0,G4,40K-50K,GBP
PAY011394,EMP0453,2024-12-01,48000,4000.0,2487.82,G4,40K-50K,GBP
PAY011395,EMP0453,2025-01-01,48000,4000.0,0.0,G4,40K-50K,GBP
PAY011396,EMP0453,2025-02-01,48000,4000.0,0.0,G4,40K-50K,GBP
PAY011397,EMP0453,2025-03-01,48000,4000.0,0.0,G4,40K-50K,GBP
PAY011398,EMP0453,2025-04-01,48000,4000.0,674.08,G4,40K-50K,GBP
PAY011399,EMP0453,2025-05-01,48000,4000.0,0.0,G4,40K-50K,GBP
PAY011400,EMP0453,2025-06-01,48000,4000.0,0.0,G4,40K-50K,GBP
PAY011401,EMP0453,2025-07-01,48000,4000.0,0.0,G4,40K-50K,GBP
PAY011402,EMP0453,2025-08-01,48000,4000.0,0.0,G4,40K-50K,GBP
PAY011403,EMP0453,2025-09-01,48000,4000.0,0.0,G4,40K-50K,GBP
PAY011404,EMP0453,2025-10-01,48000,4000.0,0.0,G4,40K-50K,GBP
PAY011405,EMP0453,2025-11-01,48000,4000.0,0.0,G4,40K-50K,GBP
PAY011406,EMP0453,2025-12-01,48000,4000.0,0.0,G4,40K-50K,GBP
PAY011407,EMP0453,2026-01-01,48000,4000.0,0.0,G4,40K-50K,GBP
PAY011408,EMP0453,2026-02-01,48000,4000.0,0.0,G4,40K-50K,GBP
PAY011409,EMP0453,2026-03-01,48000,4000.0,0.0,G4,40K-50K,GBP
PAY011410,EMP0453,2026-04-01,48000,4000.0,0.0,G4,40K-50K,GBP
PAY011411,EMP0453,2026-05-01,48000,4000.0,270.03,G4,40K-50K,GBP
PAY011412,EMP0453,2026-06-01,48000,4000.0,0.0,G4,40K-50K,GBP
PAY011413,EMP0454,2024-01-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011414,EMP0454,2024-02-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011415,EMP0454,2024-03-01,61000,5083.33,727.48,G5,50K-65K,GBP
PAY011416,EMP0454,2024-04-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011417,EMP0454,2024-05-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011418,EMP0454,2024-06-01,61000,5083.33,794.82,G5,50K-65K,GBP
PAY011419,EMP0454,2024-07-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011420,EMP0454,2024-08-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011421,EMP0454,2024-09-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011422,EMP0454,2024-10-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011423,EMP0454,2024-11-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011424,EMP0454,2024-12-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011425,EMP0454,2025-01-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011426,EMP0454,2025-02-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011427,EMP0454,2025-03-01,61000,5083.33,1992.76,G5,50K-65K,GBP
PAY011428,EMP0454,2025-04-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011429,EMP0454,2025-05-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011430,EMP0454,2025-06-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011431,EMP0454,2025-07-01,61000,5083.33,3085.94,G5,50K-65K,GBP
PAY011432,EMP0454,2025-08-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011433,EMP0454,2025-09-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011434,EMP0454,2025-10-01,61000,5083.33,2193.0,G5,50K-65K,GBP
PAY011435,EMP0454,2025-11-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011436,EMP0454,2025-12-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011437,EMP0454,2026-01-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011438,EMP0454,2026-02-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011439,EMP0454,2026-03-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011440,EMP0454,2026-04-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011441,EMP0454,2026-05-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011442,EMP0454,2026-06-01,61000,5083.33,0.0,G5,50K-65K,GBP
PAY011443,EMP0455,2024-02-01,44000,3666.67,1687.96,G4,40K-50K,GBP
PAY011444,EMP0455,2024-03-01,44000,3666.67,0.0,G4,40K-50K,GBP
PAY011445,EMP0455,2024-04-01,44000,3666.67,0.0,G4,40K-50K,GBP
PAY011446,EMP0455,2024-05-01,44000,3666.67,0.0,G4,40K-50K,GBP
PAY011447,EMP0455,2024-06-01,44000,3666.67,0.0,G4,40K-50K,GBP
PAY011448,EMP0455,2024-07-01,44000,3666.67,0.0,G4,40K-50K,GBP
PAY011449,EMP0455,2024-08-01,44000,3666.67,0.0,G4,40K-50K,GBP
PAY011450,EMP0455,2024-09-01,44000,3666.67,0.0,G4,40K-50K,GBP
PAY011451,EMP0455,2024-10-01,44000,3666.67,0.0,G4,40K-50K,GBP
PAY011452,EMP0455,2024-11-01,44000,3666.67,0.0,G4,40K-50K,GBP
PAY011453,EMP0455,2024-12-01,44000,3666.67,0.0,G4,40K-50K,GBP
PAY011454,EMP0455,2025-01-01,44000,3666.67,0.0,G4,40K-50K,GBP
PAY011455,EMP0455,2025-02-01,44000,3666.67,0.0,G4,40K-50K,GBP
PAY011456,EMP0455,2025-03-01,44000,3666.67,0.0,G4,40K-50K,GBP
PAY011457,EMP0455,2025-04-01,44000,3666.67,0.0,G4,40K-50K,GBP
PAY011458,EMP0455,2025-05-01,44000,3666.67,0.0,G4,40K-50K,GBP
PAY011459,EMP0455,2025-06-01,44000,3666.67,0.0,G4,40K-50K,GBP
PAY011460,EMP0455,2025-07-01,44000,3666.67,0.0,G4,40K-50K,GBP
PAY011461,EMP0455,2025-08-01,44000,3666.67,0.0,G4,40K-50K,GBP
PAY011462,EMP0455,2025-09-01,44000,3666.67,0.0,G4,40K-50K,GBP
PAY011463,EMP0455,2025-10-01,44000,3666.67,0.0,G4,40K-50K,GBP
PAY011464,EMP0455,2025-11-01,44000,3666.67,0.0,G4,40K-50K,GBP
PAY011465,EMP0455,2025-12-01,44000,3666.67,0.0,G4,40K-50K,GBP
PAY011466,EMP0455,2026-01-01,44000,3666.67,0.0,G4,40K-50K,GBP
PAY011467,EMP0455,2026-02-01,44000,3666.67,0.0,G4,40K-50K,GBP
PAY011468,EMP0455,2026-03-01,44000,3666.67,0.0,G4,40K-50K,GBP
PAY011469,EMP0455,2026-04-01,44000,3666.67,0.0,G4,40K-50K,GBP
PAY011470,EMP0455,2026-05-01,44000,3666.67,0.0,G4,40K-50K,GBP
PAY011471,EMP0455,2026-06-01,44000,3666.67,0.0,G4,40K-50K,GBP
PAY011472,EMP0456,2024-09-01,44000,3666.67,0.0,G5,40K-50K,GBP
PAY011473,EMP0456,2024-10-01,44000,3666.67,0.0,G5,40K-50K,GBP
PAY011474,EMP0456,2024-11-01,44000,3666.67,0.0,G5,40K-50K,GBP
PAY011475,EMP0456,2024-12-01,44000,3666.67,0.0,G5,40K-50K,GBP
PAY011476,EMP0456,2025-01-01,44000,3666.67,567.69,G5,40K-50K,GBP
PAY011477,EMP0456,2025-02-01,44000,3666.67,0.0,G5,40K-50K,GBP
PAY011478,EMP0456,2025-03-01,44000,3666.67,0.0,G5,40K-50K,GBP
PAY011479,EMP0456,2025-04-01,44000,3666.67,0.0,G5,40K-50K,GBP
PAY011480,EMP0456,2025-05-01,44000,3666.67,0.0,G5,40K-50K,GBP
PAY011481,EMP0456,2025-06-01,44000,3666.67,0.0,G5,40K-50K,GBP
PAY011482,EMP0456,2025-07-01,44000,3666.67,0.0,G5,40K-50K,GBP
PAY011483,EMP0456,2025-08-01,44000,3666.67,0.0,G5,40K-50K,GBP
PAY011484,EMP0456,2025-09-01,44000,3666.67,0.0,G5,40K-50K,GBP
PAY011485,EMP0456,2025-10-01,44000,3666.67,0.0,G5,40K-50K,GBP
PAY011486,EMP0456,2025-11-01,44000,3666.67,0.0,G5,40K-50K,GBP
PAY011487,EMP0456,2025-12-01,44000,3666.67,0.0,G5,40K-50K,GBP
PAY011488,EMP0456,2026-01-01,44000,3666.67,0.0,G5,40K-50K,GBP
PAY011489,EMP0456,2026-02-01,44000,3666.67,0.0,G5,40K-50K,GBP
PAY011490,EMP0456,2026-03-01,44000,3666.67,0.0,G5,40K-50K,GBP
PAY011491,EMP0456,2026-04-01,44000,3666.67,0.0,G5,40K-50K,GBP
PAY011492,EMP0456,2026-05-01,44000,3666.67,0.0,G5,40K-50K,GBP
PAY011493,EMP0456,2026-06-01,44000,3666.67,0.0,G5,40K-50K,GBP
PAY011494,EMP0457,2024-01-01,115500,9625.0,0.0,G7,100K+,GBP
PAY011495,EMP0457,2024-02-01,115500,9625.0,0.0,G7,100K+,GBP
PAY011496,EMP0457,2024-03-01,115500,9625.0,0.0,G7,100K+,GBP
PAY011497,EMP0457,2024-04-01,115500,9625.0,0.0,G7,100K+,GBP
PAY011498,EMP0457,2024-05-01,115500,9625.0,0.0,G7,100K+,GBP
PAY011499,EMP0457,2024-06-01,115500,9625.0,0.0,G7,100K+,GBP
PAY011500,EMP0457,2024-07-01,115500,9625.0,0.0,G7,100K+,GBP
PAY011501,EMP0457,2024-08-01,115500,9625.0,1813.84,G7,100K+,GBP
PAY011502,EMP0457,2024-09-01,115500,9625.0,0.0,G7,100K+,GBP
PAY011503,EMP0457,2024-10-01,115500,9625.0,0.0,G7,100K+,GBP
PAY011504,EMP0457,2024-11-01,115500,9625.0,1053.77,G7,100K+,GBP
PAY011505,EMP0457,2024-12-01,115500,9625.0,384.78,G7,100K+,GBP
PAY011506,EMP0457,2025-01-01,115500,9625.0,0.0,G7,100K+,GBP
PAY011507,EMP0457,2025-02-01,115500,9625.0,0.0,G7,100K+,GBP
PAY011508,EMP0457,2025-03-01,115500,9625.0,0.0,G7,100K+,GBP
PAY011509,EMP0457,2025-04-01,115500,9625.0,0.0,G7,100K+,GBP
PAY011510,EMP0457,2025-05-01,115500,9625.0,3168.94,G7,100K+,GBP
PAY011511,EMP0457,2025-06-01,115500,9625.0,0.0,G7,100K+,GBP
PAY011512,EMP0457,2025-07-01,115500,9625.0,0.0,G7,100K+,GBP
PAY011513,EMP0457,2025-08-01,115500,9625.0,0.0,G7,100K+,GBP
PAY011514,EMP0457,2025-09-01,115500,9625.0,0.0,G7,100K+,GBP
PAY011515,EMP0457,2025-10-01,115500,9625.0,0.0,G7,100K+,GBP
PAY011516,EMP0457,2025-11-01,115500,9625.0,1591.12,G7,100K+,GBP
PAY011517,EMP0457,2025-12-01,115500,9625.0,0.0,G7,100K+,GBP
PAY011518,EMP0457,2026-01-01,115500,9625.0,0.0,G7,100K+,GBP
