attendance_id,employee_id,attendance_month,working_days,present_days,absent_days,late_arrivals,remote_work_days,overtime_hours
ATT011046,EMP0438,2025-11-01,20,19,1,0,0,2.4
ATT011047,EMP0438,2025-12-01,23,21,2,0,0,3.2
ATT011048,EMP0438,2026-01-01,22,20,2,0,0,4.2
ATT011049,EMP0438,2026-02-01,20,19,1,2,0,5.3
ATT011050,EMP0438,2026-03-01,22,20,2,0,0,4.5
ATT011051,EMP0438,2026-04-01,22,20,2,0,3,0.0
ATT011052,EMP0438,2026-05-01,21,18,3,0,3,3.8
ATT011053,EMP0438,2026-06-01,22,22,0,2,1,7.1
ATT011054,EMP0439,2025-12-01,23,21,2,0,11,9.3
ATT011055,EMP0439,2026-01-01,22,19,3,0,9,0.0
ATT011056,EMP0439,2026-02-01,20,16,4,0,5,4.2
ATT011057,EMP0439,2026-03-01,22,19,3,1,11,4.2
ATT011058,EMP0439,2026-04-01,22,17,5,3,6,6.8
ATT011059,EMP0439,2026-05-01,21,19,2,1,14,1.3
ATT011060,EMP0439,2026-06-01,22,20,2,2,10,3.5
ATT011061,EMP0440,2024-01-01,23,23,0,1,18,8.8
ATT011062,EMP0440,2024-02-01,21,21,0,0,14,0.0
ATT011063,EMP0440,2024-03-01,21,19,2,0,18,0.0
ATT011064,EMP0440,2024-04-01,22,22,0,1,22,1.6
ATT011065,EMP0440,2024-05-01,23,23,0,0,20,4.1
ATT011066,EMP0440,2024-06-01,20,19,1,0,17,0.0
ATT011067,EMP0440,2024-07-01,23,22,1,0,19,6.1
ATT011068,EMP0440,2024-08-01,22,22,0,0,21,7.9
ATT011069,EMP0440,2024-09-01,21,21,0,0,18,2.3
ATT011070,EMP0440,2024-10-01,23,23,0,0,16,3.6
ATT011071,EMP0440,2024-11-01,21,21,0,0,17,0.2
ATT011072,EMP0440,2024-12-01,22,22,0,0,15,2.0
ATT011073,EMP0440,2025-01-01,23,23,0,0,20,1.1
ATT011074,EMP0440,2025-02-01,20,20,0,0,18,2.4
ATT011075,EMP0440,2025-03-01,21,21,0,0,18,3.6
ATT011076,EMP0440,2025-04-01,22,21,1,0,15,0.2
ATT011077,EMP0440,2025-05-01,22,21,1,0,15,6.4
ATT011078,EMP0440,2025-06-01,21,19,2,0,17,0.0
ATT011079,EMP0440,2025-07-01,23,21,2,0,14,0.7
ATT011080,EMP0440,2025-08-01,21,20,1,0,19,2.9
ATT011081,EMP0440,2025-09-01,22,22,0,0,18,5.7
ATT011082,EMP0440,2025-10-01,23,23,0,0,20,0.0
ATT011083,EMP0440,2025-11-01,20,20,0,0,13,0.0
ATT011084,EMP0440,2025-12-01,23,23,0,0,20,0.0
ATT011085,EMP0440,2026-01-01,22,21,1,1,15,0.0
ATT011086,EMP0440,2026-02-01,20,20,0,0,14,0.3
ATT011087,EMP0440,2026-03-01,22,21,1,0,20,8.7
ATT011088,EMP0440,2026-04-01,22,21,1,2,20,8.9
ATT011089,EMP0440,2026-05-01,21,21,0,0,17,4.6
ATT011090,EMP0440,2026-06-01,22,22,0,0,19,5.2
ATT011091,EMP0441,2024-01-01,23,18,5,2,18,2.0
ATT011092,EMP0441,2024-02-01,21,17,4,2,16,3.2
ATT011093,EMP0441,2024-03-01,21,15,6,2,13,2.1
ATT011094,EMP0441,2024-04-01,22,19,3,0,18,6.6
ATT011095,EMP0441,2024-05-01,23,18,5,1,13,0.1
ATT011096,EMP0441,2024-06-01,20,17,3,0,13,10.3
ATT011097,EMP0441,2024-07-01,23,16,7,2,13,0.0
ATT011098,EMP0441,2024-08-01,22,19,3,0,17,4.4
ATT011099,EMP0441,2024-09-01,21,16,5,2,12,1.1
ATT011100,EMP0441,2024-10-01,23,14,9,0,11,2.2
ATT011101,EMP0441,2024-11-01,21,17,4,0,12,0.9
ATT011102,EMP0441,2024-12-01,22,16,6,1,15,10.9
ATT011103,EMP0441,2025-01-01,23,17,6,2,14,4.3
ATT011104,EMP0441,2025-02-01,20,18,2,2,14,6.7
ATT011105,EMP0441,2025-03-01,21,18,3,1,12,3.8
ATT011106,EMP0441,2025-04-01,22,19,3,3,13,0.0
ATT011107,EMP0441,2025-05-01,22,16,6,3,12,7.3
ATT011108,EMP0441,2025-06-01,21,14,7,3,14,0.3
ATT011109,EMP0441,2025-07-01,23,18,5,0,16,3.4
ATT011110,EMP0441,2025-08-01,21,16,5,1,8,5.1
ATT011111,EMP0441,2025-09-01,22,19,3,0,14,8.1
ATT011112,EMP0441,2025-10-01,23,20,3,2,14,0.0
ATT011113,EMP0441,2025-11-01,20,18,2,0,16,0.0
ATT011114,EMP0441,2025-12-01,23,21,2,1,20,0.0
ATT011115,EMP0441,2026-01-01,22,17,5,3,16,3.8
ATT011116,EMP0441,2026-02-01,20,11,9,0,9,8.1
ATT011117,EMP0441,2026-03-01,22,18,4,1,14,9.2
ATT011118,EMP0441,2026-04-01,22,19,3,2,15,3.5
ATT011119,EMP0441,2026-05-01,21,14,7,4,13,5.0
ATT011120,EMP0441,2026-06-01,22,18,4,2,15,10.5
ATT011121,EMP0442,2024-10-01,23,20,3,1,16,2.0
ATT011122,EMP0442,2024-11-01,21,19,2,0,12,0.1
ATT011123,EMP0442,2024-12-01,22,18,4,1,17,2.8
ATT011124,EMP0442,2025-01-01,23,22,1,2,17,7.8
ATT011125,EMP0442,2025-02-01,20,20,0,0,15,10.3
ATT011126,EMP0442,2025-03-01,21,21,0,1,15,1.4
ATT011127,EMP0442,2025-04-01,22,19,3,1,13,1.4
ATT011128,EMP0442,2025-05-01,22,19,3,1,14,6.5
ATT011129,EMP0442,2025-06-01,21,20,1,1,20,8.4
ATT011130,EMP0442,2025-07-01,23,20,3,0,15,2.9
ATT011131,EMP0442,2025-08-01,21,15,6,1,13,10.5
ATT011132,EMP0442,2025-09-01,22,20,2,0,14,0.0
ATT011133,EMP0442,2025-10-01,23,19,4,3,14,4.6
ATT011134,EMP0442,2025-11-01,20,16,4,3,16,0.0
ATT011135,EMP0442,2025-12-01,23,22,1,1,18,5.6
ATT011136,EMP0442,2026-01-01,22,19,3,0,14,5.7
ATT011137,EMP0442,2026-02-01,20,16,4,1,15,0.0
ATT011138,EMP0442,2026-03-01,22,21,1,0,17,1.4
ATT011139,EMP0442,2026-04-01,22,18,4,3,11,1.0
ATT011140,EMP0442,2026-05-01,21,20,1,2,14,4.9
ATT011141,EMP0443,2024-01-01,23,22,1,0,15,9.2
ATT011142,EMP0443,2024-02-01,21,19,2,0,5,9.5
ATT011143,EMP0443,2024-03-01,21,19,2,0,7,5.3
ATT011144,EMP0443,2024-04-01,22,22,0,0,5,7.5
ATT011145,EMP0443,2024-05-01,23,22,1,0,10,7.5
ATT011146,EMP0443,2024-06-01,20,20,0,1,10,1.5
ATT011147,EMP0443,2024-07-01,23,20,3,0,5,3.5
ATT011148,EMP0443,2024-08-01,22,22,0,0,11,5.6
ATT011149,EMP0443,2024-09-01,21,20,1,0,9,0.0
ATT011150,EMP0443,2024-10-01,23,23,0,0,14,9.6
ATT011151,EMP0443,2024-11-01,21,19,2,0,12,4.9
ATT011152,EMP0443,2024-12-01,22,21,1,0,10,5.8
ATT011153,EMP0443,2025-01-01,23,21,2,0,11,7.9
ATT011154,EMP0443,2025-02-01,20,20,0,0,14,0.7
ATT011155,EMP0443,2025-03-01,21,21,0,0,10,10.1
ATT011156,EMP0443,2025-04-01,22,21,1,0,9,7.8
ATT011157,EMP0443,2025-05-01,22,21,1,0,6,6.9
ATT011158,EMP0443,2025-06-01,21,18,3,0,8,3.5
ATT011159,EMP0443,2025-07-01,23,23,0,0,13,0.0
ATT011160,EMP0443,2025-08-01,21,21,0,0,13,0.5
ATT011161,EMP0443,2025-09-01,22,22,0,0,4,0.0
ATT011162,EMP0443,2025-10-01,23,23,0,0,11,0.0
ATT011163,EMP0443,2025-11-01,20,20,0,0,4,3.8
ATT011164,EMP0443,2025-12-01,23,23,0,0,6,9.7
ATT011165,EMP0443,2026-01-01,22,22,0,1,9,0.0
ATT011166,EMP0443,2026-02-01,20,18,2,0,8,2.7
ATT011167,EMP0443,2026-03-01,22,21,1,0,6,6.5
ATT011168,EMP0443,2026-04-01,22,22,0,0,10,0.0
ATT011169,EMP0443,2026-05-01,21,21,0,0,6,6.3
ATT011170,EMP0443,2026-06-01,22,22,0,1,10,9.2
ATT011171,EMP0444,2024-01-01,23,22,1,1,15,3.3
ATT011172,EMP0444,2024-02-01,21,19,2,1,6,7.5
ATT011173,EMP0444,2024-03-01,21,16,5,0,11,7.7
ATT011174,EMP0444,2024-04-01,22,21,1,0,11,1.7
ATT011175,EMP0444,2024-05-01,23,21,2,0,9,8.8
ATT011176,EMP0444,2024-06-01,20,17,3,0,4,0.0
ATT011177,EMP0444,2024-07-01,23,18,5,2,6,1.3
ATT011178,EMP0444,2024-08-01,22,19,3,0,8,0.0
ATT011179,EMP0444,2024-09-01,21,17,4,0,9,2.7
ATT011180,EMP0444,2024-10-01,23,21,2,0,5,4.1
ATT011181,EMP0444,2024-11-01,21,19,2,0,10,0.0
ATT011182,EMP0444,2024-12-01,22,15,7,0,6,0.6
ATT011183,EMP0444,2025-01-01,23,21,2,1,8,0.0
ATT011184,EMP0444,2025-02-01,20,19,1,0,11,1.4
ATT011185,EMP0444,2025-03-01,21,20,1,2,3,2.7
ATT011186,EMP0444,2025-04-01,22,21,1,1,10,0.0
ATT011187,EMP0444,2025-05-01,22,18,4,3,11,0.0
ATT011188,EMP0444,2025-06-01,21,17,4,1,8,0.0
ATT011189,EMP0444,2025-07-01,23,19,4,1,4,4.0
ATT011190,EMP0444,2025-08-01,21,20,1,1,2,9.5
ATT011191,EMP0444,2025-09-01,22,17,5,2,8,0.0
ATT011192,EMP0444,2025-10-01,23,21,2,0,11,6.2
ATT011193,EMP0444,2025-11-01,20,16,4,0,7,4.5
ATT011194,EMP0444,2025-12-01,23,22,1,0,13,7.8
ATT011195,EMP0444,2026-01-01,22,21,1,0,15,4.5
ATT011196,EMP0444,2026-02-01,20,15,5,5,9,6.4
ATT011197,EMP0444,2026-03-01,22,18,4,0,7,7.2
ATT011198,EMP0444,2026-04-01,22,20,2,2,9,11.5
ATT011199,EMP0444,2026-05-01,21,16,5,1,7,4.6
ATT011200,EMP0444,2026-06-01,22,19,3,0,2,4.7
ATT011201,EMP0445,2026-02-01,20,20,0,0,2,0.0
ATT011202,EMP0445,2026-03-01,22,21,1,1,1,11.9
ATT011203,EMP0445,2026-04-01,22,22,0,0,5,3.3
ATT011204,EMP0445,2026-05-01,21,21,0,0,1,5.8
ATT011205,EMP0445,2026-06-01,22,22,0,0,0,4.4
ATT011206,EMP0446,2025-02-01,20,20,0,0,19,11.0
ATT011207,EMP0446,2025-03-01,21,20,1,0,15,4.2
ATT011208,EMP0446,2025-04-01,22,21,1,1,17,2.8
ATT011209,EMP0446,2025-05-01,22,22,0,0,22,5.0
ATT011210,EMP0446,2025-06-01,21,20,1,1,18,7.0
ATT011211,EMP0446,2025-07-01,23,21,2,0,15,5.8
ATT011212,EMP0446,2025-08-01,21,19,2,0,17,0.0
ATT011213,EMP0446,2025-09-01,22,22,0,0,16,5.5
ATT011214,EMP0446,2025-10-01,23,22,1,0,17,8.8
ATT011215,EMP0446,2025-11-01,20,19,1,0,17,3.2
ATT011216,EMP0446,2025-12-01,23,22,1,1,18,0.0
ATT011217,EMP0446,2026-01-01,22,21,1,0,16,3.7
ATT011218,EMP0446,2026-02-01,20,20,0,0,15,5.3
ATT011219,EMP0446,2026-03-01,22,22,0,0,17,1.2
ATT011220,EMP0446,2026-04-01,22,20,2,0,14,3.1
ATT011221,EMP0446,2026-05-01,21,21,0,0,17,14.3
ATT011222,EMP0446,2026-06-01,22,19,3,0,19,1.6
ATT011223,EMP0447,2024-01-01,23,18,5,3,13,4.2
ATT011224,EMP0447,2024-02-01,21,14,7,2,9,5.1
ATT011225,EMP0447,2024-03-01,21,16,5,1,7,11.3
ATT011226,EMP0447,2024-04-01,22,17,5,1,5,2.0
ATT011227,EMP0447,2024-05-01,23,19,4,4,5,6.3
ATT011228,EMP0447,2024-06-01,20,19,1,1,6,2.5
ATT011229,EMP0447,2024-07-01,23,18,5,2,9,0.0
ATT011230,EMP0447,2024-08-01,22,20,2,2,10,0.0
ATT011231,EMP0447,2024-09-01,21,15,6,2,2,4.4
ATT011232,EMP0447,2024-10-01,23,19,4,0,10,6.0
ATT011233,EMP0447,2024-11-01,21,20,1,4,10,0.0
ATT011234,EMP0447,2024-12-01,22,15,7,3,7,8.4
ATT011235,EMP0447,2025-01-01,23,17,6,1,7,3.7
ATT011236,EMP0447,2025-02-01,20,16,4,0,6,3.9
ATT011237,EMP0447,2025-03-01,21,14,7,1,11,10.7
ATT011238,EMP0447,2025-04-01,22,14,8,2,5,0.0
ATT011239,EMP0447,2025-05-01,22,17,5,2,1,8.9
ATT011240,EMP0447,2025-06-01,21,18,3,2,2,4.6
ATT011241,EMP0447,2025-07-01,23,21,2,0,3,5.6
ATT011242,EMP0447,2025-08-01,21,20,1,1,7,1.8
ATT011243,EMP0447,2025-09-01,22,17,5,1,4,11.2
ATT011244,EMP0447,2025-10-01,23,16,7,3,8,7.9
ATT011245,EMP0447,2025-11-01,20,16,4,3,7,10.1
ATT011246,EMP0447,2025-12-01,23,21,2,1,3,11.2
ATT011247,EMP0447,2026-01-01,22,18,4,4,8,0.0
ATT011248,EMP0447,2026-02-01,20,15,5,1,8,15.2
ATT011249,EMP0447,2026-03-01,22,19,3,0,9,0.0
ATT011250,EMP0447,2026-04-01,22,14,8,3,7,7.0
ATT011251,EMP0447,2026-05-01,21,18,3,0,7,4.4
ATT011252,EMP0447,2026-06-01,22,19,3,5,10,7.9
ATT011253,EMP0448,2024-01-01,23,23,0,0,8,3.3
ATT011254,EMP0448,2024-02-01,21,20,1,0,10,1.4
ATT011255,EMP0448,2024-03-01,21,21,0,0,11,0.0
ATT011256,EMP0448,2024-04-01,22,21,1,0,13,0.0
ATT011257,EMP0448,2024-05-01,23,23,0,0,14,0.0
ATT011258,EMP0448,2024-06-01,20,20,0,0,5,0.0
ATT011259,EMP0448,2024-07-01,23,23,0,0,8,2.4
ATT011260,EMP0448,2024-08-01,22,21,1,0,12,1.7
ATT011261,EMP0448,2024-09-01,21,20,1,0,7,0.1
ATT011262,EMP0448,2024-10-01,23,22,1,0,4,1.5
ATT011263,EMP0448,2024-11-01,21,19,2,0,10,0.0
ATT011264,EMP0448,2024-12-01,22,22,0,0,7,4.8
ATT011265,EMP0448,2025-01-01,23,23,0,0,8,0.0
ATT011266,EMP0448,2025-02-01,20,20,0,1,10,4.2
ATT011267,EMP0448,2025-03-01,21,21,0,1,14,2.9
ATT011268,EMP0448,2025-04-01,22,22,0,0,8,3.6
ATT011269,EMP0448,2025-05-01,22,19,3,0,10,0.0
ATT011270,EMP0448,2025-06-01,21,19,2,1,8,8.9
ATT011271,EMP0448,2025-07-01,23,22,1,1,12,7.0
ATT011272,EMP0448,2025-08-01,21,21,0,0,10,3.5
ATT011273,EMP0448,2025-09-01,22,21,1,0,9,8.7
ATT011274,EMP0448,2025-10-01,23,23,0,1,8,6.5
ATT011275,EMP0448,2025-11-01,20,19,1,0,3,6.6
ATT011276,EMP0448,2025-12-01,23,22,1,0,10,5.5
ATT011277,EMP0448,2026-01-01,22,22,0,1,8,3.8
ATT011278,EMP0448,2026-02-01,20,20,0,1,10,0.0
ATT011279,EMP0448,2026-03-01,22,20,2,1,12,4.4
ATT011280,EMP0448,2026-04-01,22,22,0,0,7,6.4
ATT011281,EMP0448,2026-05-01,21,19,2,1,10,0.0
ATT011282,EMP0448,2026-06-01,22,21,1,2,12,0.0
ATT011283,EMP0449,2025-09-01,22,21,1,0,7,0.0
ATT011284,EMP0449,2025-10-01,23,22,1,1,9,1.1
ATT011285,EMP0449,2025-11-01,20,19,1,0,7,0.0
ATT011286,EMP0449,2025-12-01,23,20,3,1,7,2.9
ATT011287,EMP0449,2026-01-01,22,20,2,1,16,3.2
ATT011288,EMP0449,2026-02-01,20,19,1,0,1,0.0
ATT011289,EMP0449,2026-03-01,22,20,2,1,12,1.2
ATT011290,EMP0449,2026-04-01,22,20,2,3,10,2.1
ATT011291,EMP0449,2026-05-01,21,19,2,0,8,8.9
ATT011292,EMP0449,2026-06-01,22,20,2,0,8,4.6
ATT011293,EMP0450,2024-01-01,23,22,1,0,2,12.5
ATT011294,EMP0450,2024-02-01,21,17,4,1,0,6.6
ATT011295,EMP0450,2024-03-01,21,20,1,1,0,6.4
ATT011296,EMP0450,2024-04-01,22,18,4,0,0,5.9
ATT011297,EMP0450,2024-05-01,23,23,0,0,2,5.1
ATT011298,EMP0450,2024-06-01,20,19,1,0,2,2.8
ATT011299,EMP0450,2024-07-01,23,17,6,1,2,5.2
ATT011300,EMP0450,2024-08-01,22,17,5,2,0,2.6
ATT011301,EMP0450,2024-09-01,21,20,1,0,0,5.7
ATT011302,EMP0450,2024-10-01,23,22,1,3,4,13.8
ATT011303,EMP0450,2024-11-01,21,17,4,1,1,4.1
ATT011304,EMP0450,2024-12-01,22,18,4,1,1,5.2
ATT011305,EMP0450,2025-01-01,23,22,1,0,1,6.7
ATT011306,EMP0450,2025-02-01,20,18,2,3,0,3.5
ATT011307,EMP0450,2025-03-01,21,21,0,1,6,4.0
ATT011308,EMP0450,2025-04-01,22,21,1,3,0,0.0
ATT011309,EMP0450,2025-05-01,22,18,4,0,4,2.0
ATT011310,EMP0450,2025-06-01,21,20,1,0,3,6.5
ATT011311,EMP0450,2025-07-01,23,18,5,0,0,4.4
ATT011312,EMP0450,2025-08-01,21,20,1,2,2,4.7
ATT011313,EMP0450,2025-09-01,22,20,2,0,1,9.7
ATT011314,EMP0450,2025-10-01,23,16,7,0,1,7.0
ATT011315,EMP0450,2025-11-01,20,20,0,1,2,8.3
ATT011316,EMP0450,2025-12-01,23,23,0,1,0,9.4
ATT011317,EMP0450,2026-01-01,22,21,1,0,0,2.5
ATT011318,EMP0450,2026-02-01,20,16,4,0,3,5.8
ATT011319,EMP0450,2026-03-01,22,22,0,1,0,0.4
ATT011320,EMP0450,2026-04-01,22,19,3,2,0,0.0
ATT011321,EMP0450,2026-05-01,21,18,3,0,0,4.0
ATT011322,EMP0450,2026-06-01,22,19,3,0,0,7.9
ATT011323,EMP0451,2024-01-01,23,21,2,1,3,4.5
ATT011324,EMP0451,2024-02-01,21,21,0,1,1,1.9
ATT011325,EMP0451,2024-03-01,21,19,2,3,0,4.0
ATT011326,EMP0451,2024-04-01,22,20,2,1,3,3.4
ATT011327,EMP0451,2024-05-01,23,20,3,0,0,0.0
ATT011328,EMP0451,2024-06-01,20,19,1,2,3,2.3
ATT011329,EMP0451,2024-07-01,23,21,2,0,1,0.0
ATT011330,EMP0451,2024-08-01,22,21,1,1,0,6.6
ATT011331,EMP0451,2024-09-01,21,17,4,0,1,1.4
ATT011332,EMP0451,2024-10-01,23,20,3,0,5,2.2
ATT011333,EMP0451,2024-11-01,21,18,3,1,2,4.7
ATT011334,EMP0451,2024-12-01,22,21,1,0,4,1.5
ATT011335,EMP0451,2025-01-01,23,21,2,1,2,1.4
ATT011336,EMP0451,2025-02-01,20,15,5,2,1,1.1
ATT011337,EMP0451,2025-03-01,21,18,3,1,0,5.8
ATT011338,EMP0451,2025-04-01,22,20,2,2,1,7.9
ATT011339,EMP0451,2025-05-01,22,17,5,1,0,3.5
ATT011340,EMP0451,2025-06-01,21,21,0,1,1,6.0
ATT011341,EMP0451,2025-07-01,23,21,2,1,0,0.0
ATT011342,EMP0451,2025-08-01,21,18,3,0,2,2.4
ATT011343,EMP0451,2025-09-01,22,20,2,3,1,6.8
ATT011344,EMP0451,2025-10-01,23,19,4,0,0,9.6
ATT011345,EMP0451,2025-11-01,20,18,2,1,3,7.0
ATT011346,EMP0451,2025-12-01,23,18,5,1,3,0.5
ATT011347,EMP0451,2026-01-01,22,19,3,2,1,6.4
ATT011348,EMP0451,2026-02-01,20,19,1,1,6,7.0
ATT011349,EMP0451,2026-03-01,22,18,4,1,3,2.2
ATT011350,EMP0451,2026-04-01,22,21,1,0,2,2.3
ATT011351,EMP0451,2026-05-01,21,17,4,0,0,7.7
ATT011352,EMP0451,2026-06-01,22,20,2,0,1,5.2
ATT011353,EMP0452,2024-01-01,23,18,5,1,1,0.0
ATT011354,EMP0452,2024-02-01,21,19,2,2,2,3.3
ATT011355,EMP0452,2024-03-01,21,19,2,0,0,1.3
ATT011356,EMP0452,2024-04-01,22,21,1,1,3,0.1
ATT011357,EMP0452,2024-05-01,23,21,2,2,2,7.1
ATT011358,EMP0452,2024-06-01,20,14,6,0,2,1.1
ATT011359,EMP0452,2024-07-01,23,19,4,1,2,0.0
ATT011360,EMP0452,2024-08-01,22,19,3,2,1,0.0
ATT011361,EMP0452,2024-09-01,21,18,3,0,1,3.6
ATT011362,EMP0452,2024-10-01,23,22,1,1,3,3.4
ATT011363,EMP0452,2024-11-01,21,18,3,1,0,3.3
ATT011364,EMP0452,2024-12-01,22,19,3,0,0,0.0
ATT011365,EMP0452,2025-01-01,23,20,3,1,1,1.7
ATT011366,EMP0452,2025-02-01,20,18,2,0,3,3.3
ATT011367,EMP0452,2025-03-01,21,19,2,3,3,4.9
ATT011368,EMP0452,2025-04-01,22,19,3,0,1,4.6
ATT011369,EMP0452,2025-05-01,22,19,3,1,1,1.5
ATT011370,EMP0452,2025-06-01,21,17,4,1,0,3.6
ATT011371,EMP0452,2025-07-01,23,22,1,0,2,7.6
ATT011372,EMP0452,2025-08-01,21,20,1,2,2,0.4
ATT011373,EMP0452,2025-09-01,22,20,2,1,3,0.0
ATT011374,EMP0452,2025-10-01,23,23,0,2,3,0.0
ATT011375,EMP0452,2025-11-01,20,18,2,1,3,6.1
ATT011376,EMP0452,2025-12-01,23,22,1,0,1,0.0
ATT011377,EMP0452,2026-01-01,22,19,3,0,4,0.0
ATT011378,EMP0452,2026-02-01,20,17,3,0,0,3.5
ATT011379,EMP0452,2026-03-01,22,19,3,2,1,0.0
ATT011380,EMP0452,2026-04-01,22,18,4,4,0,3.1
ATT011381,EMP0452,2026-05-01,21,19,2,0,1,3.9
ATT011382,EMP0452,2026-06-01,22,22,0,1,1,4.2
ATT011383,EMP0453,2024-01-01,23,19,4,0,0,1.8
ATT011384,EMP0453,2024-02-01,21,19,2,1,1,13.6
ATT011385,EMP0453,2024-03-01,21,17,4,1,0,4.0
ATT011386,EMP0453,2024-04-01,22,22,0,1,2,3.4
ATT011387,EMP0453,2024-05-01,23,19,4,0,0,0.0
ATT011388,EMP0453,2024-06-01,20,16,4,0,1,6.9
ATT011389,EMP0453,2024-07-01,23,20,3,1,2,9.4
ATT011390,EMP0453,2024-08-01,22,16,6,2,4,2.8
ATT011391,EMP0453,2024-09-01,21,15,6,1,0,6.8
ATT011392,EMP0453,2024-10-01,23,19,4,3,2,6.3
ATT011393,EMP0453,2024-11-01,21,17,4,0,4,7.4
ATT011394,EMP0453,2024-12-01,22,15,7,0,0,7.4
ATT011395,EMP0453,2025-01-01,23,22,1,0,9,9.6
ATT011396,EMP0453,2025-02-01,20,18,2,0,3,9.6
ATT011397,EMP0453,2025-03-01,21,20,1,1,5,1.3
ATT011398,EMP0453,2025-04-01,22,15,7,1,1,10.4
ATT011399,EMP0453,2025-05-01,22,21,1,2,0,9.2
ATT011400,EMP0453,2025-06-01,21,20,1,1,0,4.4
ATT011401,EMP0453,2025-07-01,23,22,1,0,0,8.5
ATT011402,EMP0453,2025-08-01,21,18,3,2,0,9.1
ATT011403,EMP0453,2025-09-01,22,18,4,0,0,2.7
ATT011404,EMP0453,2025-10-01,23,22,1,1,7,5.9
ATT011405,EMP0453,2025-11-01,20,18,2,1,0,3.9
ATT011406,EMP0453,2025-12-01,23,20,3,2,3,1.0
ATT011407,EMP0453,2026-01-01,22,21,1,1,0,12.8
ATT011408,EMP0453,2026-02-01,20,15,5,3,0,6.7
ATT011409,EMP0453,2026-03-01,22,19,3,0,2,5.1
ATT011410,EMP0453,2026-04-01,22,18,4,0,2,9.3
ATT011411,EMP0453,2026-05-01,21,18,3,1,0,3.5
ATT011412,EMP0453,2026-06-01,22,18,4,1,1,4.7
ATT011413,EMP0454,2024-01-01,23,20,3,1,11,0.0
ATT011414,EMP0454,2024-02-01,21,21,0,1,3,2.6
ATT011415,EMP0454,2024-03-01,21,19,2,1,10,6.2
ATT011416,EMP0454,2024-04-01,22,20,2,1,11,6.5
ATT011417,EMP0454,2024-05-01,23,22,1,0,8,0.0
ATT011418,EMP0454,2024-06-01,20,20,0,1,13,0.0
ATT011419,EMP0454,2024-07-01,23,23,0,0,10,4.6
ATT011420,EMP0454,2024-08-01,22,22,0,0,10,0.0
ATT011421,EMP0454,2024-09-01,21,18,3,0,6,0.0
ATT011422,EMP0454,2024-10-01,23,21,2,0,9,2.2
ATT011423,EMP0454,2024-11-01,21,18,3,0,7,9.9
ATT011424,EMP0454,2024-12-01,22,21,1,1,7,4.0
ATT011425,EMP0454,2025-01-01,23,21,2,1,5,4.5
ATT011426,EMP0454,2025-02-01,20,18,2,0,8,9.4
ATT011427,EMP0454,2025-03-01,21,19,2,1,9,5.7
ATT011428,EMP0454,2025-04-01,22,19,3,0,7,0.0
ATT011429,EMP0454,2025-05-01,22,20,2,0,13,0.6
ATT011430,EMP0454,2025-06-01,21,19,2,1,10,0.0
ATT011431,EMP0454,2025-07-01,23,21,2,1,8,4.2
ATT011432,EMP0454,2025-08-01,21,21,0,1,8,1.7
ATT011433,EMP0454,2025-09-01,22,21,1,2,11,10.8
ATT011434,EMP0454,2025-10-01,23,23,0,1,10,7.7
ATT011435,EMP0454,2025-11-01,20,18,2,0,8,0.0
ATT011436,EMP0454,2025-12-01,23,21,2,0,10,0.0
ATT011437,EMP0454,2026-01-01,22,19,3,2,6,4.2
ATT011438,EMP0454,2026-02-01,20,19,1,0,13,6.7
ATT011439,EMP0454,2026-03-01,22,21,1,0,9,0.0
ATT011440,EMP0454,2026-04-01,22,22,0,0,7,2.5
ATT011441,EMP0454,2026-05-01,21,20,1,0,6,0.0
ATT011442,EMP0454,2026-06-01,22,22,0,0,7,7.7
ATT011443,EMP0455,2024-02-01,21,19,2,1,8,0.0
ATT011444,EMP0455,2024-03-01,21,19,2,0,4,5.5
ATT011445,EMP0455,2024-04-01,22,20,2,0,7,6.1
ATT011446,EMP0455,2024-05-01,23,21,2,0,10,0.0
ATT011447,EMP0455,2024-06-01,20,18,2,1,13,0.0
ATT011448,EMP0455,2024-07-01,23,21,2,2,12,5.9
ATT011449,EMP0455,2024-08-01,22,19,3,0,7,4.4
ATT011450,EMP0455,2024-09-01,21,18,3,0,12,0.0
ATT011451,EMP0455,2024-10-01,23,22,1,0,9,4.7
ATT011452,EMP0455,2024-11-01,21,19,2,0,12,2.8
ATT011453,EMP0455,2024-12-01,22,20,2,1,8,6.3
ATT011454,EMP0455,2025-01-01,23,23,0,1,12,0.0
ATT011455,EMP0455,2025-02-01,20,20,0,0,7,4.5
ATT011456,EMP0455,2025-03-01,21,18,3,1,7,0.8
ATT011457,EMP0455,2025-04-01,22,19,3,0,5,0.0
ATT011458,EMP0455,2025-05-01,22,19,3,0,10,4.3
ATT011459,EMP0455,2025-06-01,21,20,1,0,6,0.4
ATT011460,EMP0455,2025-07-01,23,21,2,0,9,9.5
ATT011461,EMP0455,2025-08-01,21,16,5,0,10,0.0
ATT011462,EMP0455,2025-09-01,22,20,2,0,3,11.3
ATT011463,EMP0455,2025-10-01,23,19,4,1,6,0.6
ATT011464,EMP0455,2025-11-01,20,14,6,1,2,0.0
ATT011465,EMP0455,2025-12-01,23,20,3,2,9,5.7
ATT011466,EMP0455,2026-01-01,22,17,5,1,6,3.4
ATT011467,EMP0455,2026-02-01,20,17,3,2,11,0.6
