attendance_key,attendance_id,employee_key,attendance_month_key,working_days,present_days,absent_days,late_arrivals,remote_work_days,overtime_hours,attendance_rate,absence_rate
13228,ATT013228,525,20240101,23,18,5,3,0,2.7,0.7826,0.2174
13229,ATT013229,525,20240201,21,19,2,0,0,5.9,0.9048,0.0952
13230,ATT013230,525,20240301,21,19,2,2,3,9.1,0.9048,0.0952
13231,ATT013231,525,20240401,22,20,2,2,6,8.5,0.9091,0.0909
13232,ATT013232,525,20240501,23,21,2,2,3,9.5,0.913,0.087
13233,ATT013233,525,20240601,20,17,3,1,3,1.8,0.85,0.15
13234,ATT013234,525,20240701,23,20,3,1,0,5.3,0.8696,0.1304
13235,ATT013235,525,20240801,22,19,3,1,3,0.0,0.8636,0.1364
13236,ATT013236,525,20240901,21,21,0,2,0,6.2,1.0,0.0
13237,ATT013237,525,20241001,23,21,2,1,1,0.0,0.913,0.087
13238,ATT013238,525,20241101,21,21,0,0,1,0.0,1.0,0.0
13239,ATT013239,525,20241201,22,18,4,1,5,7.0,0.8182,0.1818
13240,ATT013240,525,20250101,23,20,3,0,5,0.0,0.8696,0.1304
13241,ATT013241,525,20250201,20,16,4,2,1,6.4,0.8,0.2
13242,ATT013242,525,20250301,21,19,2,2,0,3.3,0.9048,0.0952
13243,ATT013243,525,20250401,22,17,5,0,0,7.4,0.7727,0.2273
13244,ATT013244,525,20250501,22,17,5,1,0,2.9,0.7727,0.2273
13245,ATT013245,525,20250601,21,19,2,0,0,0.0,0.9048,0.0952
13246,ATT013246,525,20250701,23,21,2,2,0,0.3,0.913,0.087
13247,ATT013247,525,20250801,21,19,2,1,4,8.0,0.9048,0.0952
13248,ATT013248,525,20250901,22,19,3,1,5,0.0,0.8636,0.1364
13249,ATT013249,525,20251001,23,20,3,1,0,4.1,0.8696,0.1304
13250,ATT013250,525,20251101,20,19,1,0,1,7.0,0.95,0.05
13251,ATT013251,525,20251201,23,21,2,3,0,6.5,0.913,0.087
13252,ATT013252,525,20260101,22,18,4,0,2,4.3,0.8182,0.1818
13253,ATT013253,525,20260201,20,17,3,2,0,2.9,0.85,0.15
13254,ATT013254,525,20260301,22,19,3,3,1,7.1,0.8636,0.1364
13255,ATT013255,525,20260401,22,20,2,1,6,0.0,0.9091,0.0909
13256,ATT013256,525,20260501,21,21,0,3,4,2.3,1.0,0.0
13257,ATT013257,525,20260601,22,13,9,1,0,5.5,0.5909,0.4091
13258,ATT013258,526,20250201,20,15,5,1,0,5.4,0.75,0.25
13259,ATT013259,526,20250301,21,15,6,3,1,3.9,0.7143,0.2857
13260,ATT013260,526,20250401,22,16,6,0,1,8.5,0.7273,0.2727
13261,ATT013261,526,20250501,22,18,4,2,0,0.0,0.8182,0.1818
13262,ATT013262,526,20250601,21,18,3,3,0,11.1,0.8571,0.1429
13263,ATT013263,526,20250701,23,19,4,1,3,4.0,0.8261,0.1739
13264,ATT013264,526,20250801,21,14,7,3,0,2.1,0.6667,0.3333
13265,ATT013265,526,20250901,22,20,2,4,3,0.0,0.9091,0.0909
13266,ATT013266,526,20251001,23,17,6,3,0,3.3,0.7391,0.2609
13267,ATT013267,526,20251101,20,18,2,2,0,10.9,0.9,0.1
13268,ATT013268,526,20251201,23,14,9,1,2,5.9,0.6087,0.3913
13269,ATT013269,526,20260101,22,16,6,1,1,6.1,0.7273,0.2727
13270,ATT013270,526,20260201,20,14,6,2,2,2.4,0.7,0.3
13271,ATT013271,526,20260301,22,17,5,1,1,5.1,0.7727,0.2273
13272,ATT013272,526,20260401,22,18,4,1,1,0.0,0.8182,0.1818
13273,ATT013273,526,20260501,21,18,3,0,1,5.2,0.8571,0.1429
13274,ATT013274,526,20260601,22,19,3,3,6,3.2,0.8636,0.1364
13275,ATT013275,527,20250101,23,22,1,0,11,5.9,0.9565,0.0435
13276,ATT013276,527,20250201,20,18,2,3,9,6.5,0.9,0.1
13277,ATT013277,527,20250301,21,21,0,2,10,2.7,1.0,0.0
13278,ATT013278,527,20250401,22,21,1,1,11,0.2,0.9545,0.0455
13279,ATT013279,527,20250501,22,18,4,0,12,3.1,0.8182,0.1818
13280,ATT013280,527,20250601,21,19,2,0,6,6.0,0.9048,0.0952
13281,ATT013281,527,20250701,23,20,3,1,2,1.1,0.8696,0.1304
13282,ATT013282,527,20250801,21,17,4,2,4,8.7,0.8095,0.1905
13283,ATT013283,527,20250901,22,19,3,0,7,1.7,0.8636,0.1364
13284,ATT013284,527,20251001,23,19,4,0,10,8.0,0.8261,0.1739
13285,ATT013285,527,20251101,20,19,1,0,6,5.5,0.95,0.05
13286,ATT013286,527,20251201,23,20,3,1,9,9.8,0.8696,0.1304
13287,ATT013287,527,20260101,22,18,4,1,10,6.8,0.8182,0.1818
13288,ATT013288,527,20260201,20,19,1,1,6,1.6,0.95,0.05
13289,ATT013289,527,20260301,22,21,1,0,7,6.3,0.9545,0.0455
13290,ATT013290,527,20260401,22,18,4,2,8,5.9,0.8182,0.1818
13291,ATT013291,527,20260501,21,21,0,0,7,0.7,1.0,0.0
13292,ATT013292,527,20260601,22,20,2,1,14,4.8,0.9091,0.0909
13293,ATT013293,528,20240101,23,21,2,1,10,4.3,0.913,0.087
13294,ATT013294,528,20240201,21,20,1,0,15,8.7,0.9524,0.0476
13295,ATT013295,528,20240301,21,17,4,0,7,7.7,0.8095,0.1905
13296,ATT013296,528,20240401,22,16,6,3,3,1.8,0.7273,0.2727
13297,ATT013297,528,20240501,23,18,5,1,10,7.2,0.7826,0.2174
13298,ATT013298,528,20240601,20,13,7,2,8,5.8,0.65,0.35
13299,ATT013299,528,20240701,23,18,5,3,8,3.2,0.7826,0.2174
13300,ATT013300,528,20240801,22,21,1,4,10,6.0,0.9545,0.0455
13301,ATT013301,528,20240901,21,16,5,1,5,0.0,0.7619,0.2381
13302,ATT013302,528,20241001,23,19,4,0,4,0.0,0.8261,0.1739
13303,ATT013303,528,20241101,21,17,4,0,5,3.9,0.8095,0.1905
13304,ATT013304,528,20241201,22,16,6,1,9,3.3,0.7273,0.2727
13305,ATT013305,528,20250101,23,18,5,1,9,6.8,0.7826,0.2174
13306,ATT013306,528,20250201,20,16,4,1,11,0.0,0.8,0.2
13307,ATT013307,528,20250301,21,18,3,1,7,0.0,0.8571,0.1429
13308,ATT013308,528,20250401,22,17,5,0,8,2.7,0.7727,0.2273
13309,ATT013309,528,20250501,22,19,3,1,10,0.1,0.8636,0.1364
13310,ATT013310,528,20250601,21,20,1,0,4,0.0,0.9524,0.0476
13311,ATT013311,528,20250701,23,21,2,2,5,0.0,0.913,0.087
13312,ATT013312,528,20250801,21,18,3,2,11,0.9,0.8571,0.1429
13313,ATT013313,528,20250901,22,19,3,2,8,10.8,0.8636,0.1364
13314,ATT013314,528,20251001,23,18,5,2,6,7.2,0.7826,0.2174
13315,ATT013315,528,20251101,20,18,2,2,6,5.5,0.9,0.1
13316,ATT013316,528,20251201,23,18,5,3,12,0.0,0.7826,0.2174
13317,ATT013317,528,20260101,22,17,5,1,10,5.9,0.7727,0.2273
13318,ATT013318,528,20260201,20,15,5,1,3,1.0,0.75,0.25
13319,ATT013319,528,20260301,22,17,5,0,7,0.0,0.7727,0.2273
13320,ATT013320,528,20260401,22,18,4,0,8,5.1,0.8182,0.1818
13321,ATT013321,528,20260501,21,14,7,0,9,0.7,0.6667,0.3333
13322,ATT013322,528,20260601,22,17,5,1,2,8.8,0.7727,0.2273
13323,ATT013323,529,20240101,23,18,5,2,5,4.5,0.7826,0.2174
13324,ATT013324,529,20240201,21,16,5,2,2,10.1,0.7619,0.2381
13325,ATT013325,529,20240301,21,18,3,0,12,2.5,0.8571,0.1429
13326,ATT013326,529,20240401,22,17,5,3,6,0.3,0.7727,0.2273
13327,ATT013327,529,20240501,23,20,3,1,8,2.3,0.8696,0.1304
13328,ATT013328,529,20240601,20,10,10,2,8,0.0,0.5,0.5
13329,ATT013329,529,20240701,23,18,5,2,8,0.0,0.7826,0.2174
13330,ATT013330,529,20240801,22,20,2,2,8,2.3,0.9091,0.0909
13331,ATT013331,529,20240901,21,17,4,0,8,4.7,0.8095,0.1905
13332,ATT013332,529,20241001,23,17,6,2,7,7.3,0.7391,0.2609
13333,ATT013333,529,20241101,21,11,10,2,7,0.0,0.5238,0.4762
13334,ATT013334,529,20241201,22,17,5,5,2,0.9,0.7727,0.2273
13335,ATT013335,529,20250101,23,18,5,3,5,0.0,0.7826,0.2174
13336,ATT013336,529,20250201,20,15,5,2,12,3.0,0.75,0.25
13337,ATT013337,529,20250301,21,16,5,3,3,2.0,0.7619,0.2381
13338,ATT013338,529,20250401,22,17,5,3,0,4.0,0.7727,0.2273
13339,ATT013339,529,20250501,22,17,5,2,9,4.2,0.7727,0.2273
13340,ATT013340,529,20250601,21,16,5,0,5,2.6,0.7619,0.2381
13341,ATT013341,529,20250701,23,18,5,1,0,0.0,0.7826,0.2174
13342,ATT013342,529,20250801,21,18,3,1,6,1.1,0.8571,0.1429
13343,ATT013343,529,20250901,22,16,6,3,9,2.8,0.7273,0.2727
13344,ATT013344,529,20251001,23,16,7,0,5,5.2,0.6957,0.3043
13345,ATT013345,529,20251101,20,18,2,1,10,2.1,0.9,0.1
13346,ATT013346,529,20251201,23,18,5,1,8,0.0,0.7826,0.2174
13347,ATT013347,529,20260101,22,19,3,5,5,0.0,0.8636,0.1364
13348,ATT013348,529,20260201,20,18,2,3,12,0.0,0.9,0.1
13349,ATT013349,529,20260301,22,19,3,1,9,0.0,0.8636,0.1364
13350,ATT013350,529,20260401,22,16,6,1,5,6.7,0.7273,0.2727
13351,ATT013351,529,20260501,21,20,1,1,8,5.7,0.9524,0.0476
13352,ATT013352,529,20260601,22,19,3,1,9,5.0,0.8636,0.1364
13353,ATT013353,530,20240101,23,22,1,2,17,2.4,0.9565,0.0435
13354,ATT013354,530,20240201,21,20,1,2,19,1.4,0.9524,0.0476
13355,ATT013355,530,20240301,21,19,2,2,14,2.8,0.9048,0.0952
13356,ATT013356,530,20240401,22,17,5,1,13,5.8,0.7727,0.2273
13357,ATT013357,530,20240501,23,17,6,0,13,2.1,0.7391,0.2609
13358,ATT013358,530,20240601,20,17,3,0,12,5.5,0.85,0.15
13359,ATT013359,530,20240701,23,19,4,0,14,0.2,0.8261,0.1739
13360,ATT013360,531,20251101,20,20,0,0,2,0.0,1.0,0.0
13361,ATT013361,531,20251201,23,23,0,0,4,4.0,1.0,0.0
13362,ATT013362,531,20260101,22,22,0,0,2,0.0,1.0,0.0
13363,ATT013363,531,20260201,20,19,1,0,0,1.1,0.95,0.05
13364,ATT013364,531,20260301,22,22,0,0,4,0.0,1.0,0.0
13365,ATT013365,531,20260401,22,21,1,0,0,7.5,0.9545,0.0455
13366,ATT013366,531,20260501,21,20,1,0,1,2.1,0.9524,0.0476
13367,ATT013367,531,20260601,22,22,0,0,1,0.9,1.0,0.0
13368,ATT013368,532,20240101,23,21,2,2,8,5.1,0.913,0.087
13369,ATT013369,532,20240201,21,18,3,1,9,5.1,0.8571,0.1429
13370,ATT013370,532,20240301,21,20,1,1,7,4.3,0.9524,0.0476
13371,ATT013371,532,20240401,22,19,3,1,4,7.2,0.8636,0.1364
13372,ATT013372,532,20240501,23,22,1,1,5,4.9,0.9565,0.0435
13373,ATT013373,532,20240601,20,17,3,1,4,9.3,0.85,0.15
13374,ATT013374,532,20240701,23,21,2,1,6,0.9,0.913,0.087
13375,ATT013375,532,20240801,22,18,4,0,8,1.7,0.8182,0.1818
13376,ATT013376,532,20240901,21,17,4,0,4,5.5,0.8095,0.1905
13377,ATT013377,532,20241001,23,21,2,0,8,14.6,0.913,0.087
13378,ATT013378,532,20241101,21,18,3,0,13,6.7,0.8571,0.1429
13379,ATT013379,532,20241201,22,20,2,0,12,7.3,0.9091,0.0909
13380,ATT013380,532,20250101,23,21,2,3,5,11.3,0.913,0.087
13381,ATT013381,532,20250201,20,18,2,1,5,2.7,0.9,0.1
13382,ATT013382,532,20250301,21,20,1,1,8,11.3,0.9524,0.0476
13383,ATT013383,532,20250401,22,19,3,0,12,0.7,0.8636,0.1364
13384,ATT013384,532,20250501,22,22,0,1,6,5.0,1.0,0.0
13385,ATT013385,532,20250601,21,17,4,1,4,2.3,0.8095,0.1905
13386,ATT013386,532,20250701,23,21,2,1,16,0.0,0.913,0.087
13387,ATT013387,532,20250801,21,20,1,2,9,4.8,0.9524,0.0476
13388,ATT013388,532,20250901,22,18,4,1,8,9.0,0.8182,0.1818
13389,ATT013389,532,20251001,23,20,3,0,11,3.7,0.8696,0.1304
13390,ATT013390,532,20251101,20,19,1,2,8,10.2,0.95,0.05
13391,ATT013391,532,20251201,23,21,2,0,11,6.2,0.913,0.087
13392,ATT013392,532,20260101,22,20,2,0,7,3.5,0.9091,0.0909
13393,ATT013393,532,20260201,20,18,2,2,10,0.9,0.9,0.1
13394,ATT013394,532,20260301,22,19,3,0,9,4.1,0.8636,0.1364
13395,ATT013395,532,20260401,22,18,4,0,9,0.0,0.8182,0.1818
13396,ATT013396,532,20260501,21,19,2,0,9,6.8,0.9048,0.0952
13397,ATT013397,532,20260601,22,21,1,1,8,8.6,0.9545,0.0455
13398,ATT013398,533,20240101,23,22,1,3,7,4.1,0.9565,0.0435
13399,ATT013399,533,20240201,21,19,2,1,12,5.9,0.9048,0.0952
13400,ATT013400,533,20240301,21,19,2,1,5,1.7,0.9048,0.0952
13401,ATT013401,533,20240401,22,21,1,1,10,7.1,0.9545,0.0455
13402,ATT013402,533,20240501,23,19,4,0,11,8.0,0.8261,0.1739
13403,ATT013403,533,20240601,20,17,3,1,5,4.5,0.85,0.15
13404,ATT013404,533,20240701,23,20,3,1,7,4.2,0.8696,0.1304
13405,ATT013405,533,20240801,22,21,1,2,14,4.2,0.9545,0.0455
13406,ATT013406,533,20240901,21,18,3,2,0,1.3,0.8571,0.1429
13407,ATT013407,533,20241001,23,19,4,0,11,4.4,0.8261,0.1739
13408,ATT013408,533,20241101,21,21,0,2,6,4.8,1.0,0.0
13409,ATT013409,533,20241201,22,20,2,0,15,1.4,0.9091,0.0909
13410,ATT013410,533,20250101,23,22,1,0,9,7.4,0.9565,0.0435
13411,ATT013411,533,20250201,20,16,4,1,7,7.2,0.8,0.2
13412,ATT013412,533,20250301,21,20,1,2,9,4.7,0.9524,0.0476
13413,ATT013413,533,20250401,22,20,2,0,9,5.7,0.9091,0.0909
13414,ATT013414,533,20250501,22,20,2,2,7,0.4,0.9091,0.0909
13415,ATT013415,533,20250601,21,19,2,2,6,7.3,0.9048,0.0952
13416,ATT013416,533,20250701,23,22,1,0,13,1.5,0.9565,0.0435
13417,ATT013417,533,20250801,21,20,1,1,6,10.8,0.9524,0.0476
13418,ATT013418,533,20250901,22,19,3,0,4,3.3,0.8636,0.1364
13419,ATT013419,533,20251001,23,18,5,1,5,4.2,0.7826,0.2174
13420,ATT013420,533,20251101,20,20,0,3,6,7.4,1.0,0.0
13421,ATT013421,533,20251201,23,22,1,2,1,4.7,0.9565,0.0435
13422,ATT013422,533,20260101,22,18,4,1,8,6.5,0.8182,0.1818
13423,ATT013423,533,20260201,20,18,2,3,8,1.6,0.9,0.1
13424,ATT013424,533,20260301,22,21,1,1,18,0.1,0.9545,0.0455
13425,ATT013425,533,20260401,22,20,2,1,10,5.2,0.9091,0.0909
13426,ATT013426,533,20260501,21,19,2,1,6,8.0,0.9048,0.0952
13427,ATT013427,533,20260601,22,20,2,1,12,2.5,0.9091,0.0909
13428,ATT013428,534,20250901,22,21,1,1,0,0.4,0.9545,0.0455
13429,ATT013429,534,20251001,23,20,3,0,2,0.0,0.8696,0.1304
13430,ATT013430,534,20251101,20,18,2,3,1,7.9,0.9,0.1
13431,ATT013431,534,20251201,23,20,3,1,4,0.0,0.8696,0.1304
13432,ATT013432,534,20260101,22,20,2,1,0,5.8,0.9091,0.0909
13433,ATT013433,534,20260201,20,16,4,4,4,6.3,0.8,0.2
13434,ATT013434,534,20260301,22,19,3,2,0,0.0,0.8636,0.1364
13435,ATT013435,534,20260401,22,17,5,0,0,4.3,0.7727,0.2273
13436,ATT013436,534,20260501,21,20,1,2,0,0.0,0.9524,0.0476
13437,ATT013437,535,20240501,23,23,0,0,13,1.0,1.0,0.0
13438,ATT013438,535,20240601,20,20,0,1,10,7.2,1.0,0.0
13439,ATT013439,535,20240701,23,22,1,0,15,2.1,0.9565,0.0435
13440,ATT013440,535,20240801,22,20,2,0,8,0.8,0.9091,0.0909
13441,ATT013441,535,20240901,21,20,1,0,8,1.1,0.9524,0.0476
13442,ATT013442,535,20241001,23,23,0,2,18,2.1,1.0,0.0
13443,ATT013443,535,20241101,21,21,0,0,5,0.0,1.0,0.0
13444,ATT013444,535,20241201,22,21,1,1,8,0.7,0.9545,0.0455
13445,ATT013445,535,20250101,23,23,0,0,13,6.7,1.0,0.0
13446,ATT013446,535,20250201,20,20,0,0,15,5.9,1.0,0.0
13447,ATT013447,535,20250301,21,20,1,0,7,5.6,0.9524,0.0476
13448,ATT013448,535,20250401,22,22,0,1,3,0.0,1.0,0.0
13449,ATT013449,535,20250501,22,22,0,1,5,0.9,1.0,0.0
13450,ATT013450,535,20250601,21,20,1,1,10,0.2,0.9524,0.0476
13451,ATT013451,535,20250701,23,23,0,0,11,5.0,1.0,0.0
13452,ATT013452,535,20250801,21,20,1,0,8,0.5,0.9524,0.0476
13453,ATT013453,535,20250901,22,22,0,0,11,1.4,1.0,0.0
13454,ATT013454,535,20251001,23,23,0,0,11,0.7,1.0,0.0
13455,ATT013455,535,20251101,20,20,0,0,12,0.0,1.0,0.0
13456,ATT013456,535,20251201,23,23,0,0,12,5.5,1.0,0.0
13457,ATT013457,536,20250401,22,18,4,1,0,3.8,0.8182,0.1818
13458,ATT013458,536,20250501,22,15,7,4,0,2.8,0.6818,0.3182
13459,ATT013459,536,20250601,21,19,2,2,1,3.0,0.9048,0.0952
13460,ATT013460,536,20250701,23,21,2,2,2,0.0,0.913,0.087
13461,ATT013461,536,20250801,21,21,0,0,5,4.8,1.0,0.0
13462,ATT013462,536,20250901,22,17,5,1,3,3.3,0.7727,0.2273
13463,ATT013463,536,20251001,23,15,8,2,2,6.9,0.6522,0.3478
13464,ATT013464,536,20251101,20,18,2,3,0,9.4,0.9,0.1
13465,ATT013465,536,20251201,23,21,2,3,4,8.8,0.913,0.087
13466,ATT013466,537,20240101,23,23,0,0,20,1.1,1.0,0.0
13467,ATT013467,537,20240201,21,20,1,1,14,7.1,0.9524,0.0476
13468,ATT013468,537,20240301,21,17,4,0,12,0.0,0.8095,0.1905
13469,ATT013469,537,20240401,22,20,2,1,19,2.0,0.9091,0.0909
13470,ATT013470,537,20240501,23,20,3,2,15,9.8,0.8696,0.1304
13471,ATT013471,537,20240601,20,20,0,1,17,6.4,1.0,0.0
13472,ATT013472,537,20240701,23,17,6,3,16,0.0,0.7391,0.2609
13473,ATT013473,537,20240801,22,21,1,0,20,3.1,0.9545,0.0455
13474,ATT013474,537,20240901,21,18,3,3,15,10.0,0.8571,0.1429
13475,ATT013475,537,20241001,23,19,4,0,12,5.6,0.8261,0.1739
13476,ATT013476,537,20241101,21,19,2,0,19,1.1,0.9048,0.0952
13477,ATT013477,537,20241201,22,19,3,1,12,10.4,0.8636,0.1364
13478,ATT013478,537,20250101,23,20,3,1,16,10.1,0.8696,0.1304
13479,ATT013479,537,20250201,20,15,5,0,10,9.8,0.75,0.25
13480,ATT013480,537,20250301,21,20,1,0,18,12.2,0.9524,0.0476
13481,ATT013481,537,20250401,22,18,4,1,14,6.6,0.8182,0.1818
13482,ATT013482,537,20250501,22,20,2,1,14,1.6,0.9091,0.0909
13483,ATT013483,538,20240101,23,21,2,1,7,6.9,0.913,0.087
13484,ATT013484,538,20240201,21,19,2,1,10,6.3,0.9048,0.0952
13485,ATT013485,538,20240301,21,20,1,0,11,3.8,0.9524,0.0476
13486,ATT013486,538,20240401,22,18,4,0,8,6.2,0.8182,0.1818
13487,ATT013487,538,20240501,23,23,0,2,6,0.0,1.0,0.0
13488,ATT013488,538,20240601,20,20,0,1,16,4.3,1.0,0.0
13489,ATT013489,538,20240701,23,22,1,0,7,5.4,0.9565,0.0435
13490,ATT013490,538,20240801,22,16,6,1,3,8.9,0.7273,0.2727
13491,ATT013491,538,20240901,21,20,1,2,4,9.4,0.9524,0.0476
13492,ATT013492,538,20241001,23,20,3,1,4,0.0,0.8696,0.1304
13493,ATT013493,538,20241101,21,17,4,2,9,9.0,0.8095,0.1905
13494,ATT013494,538,20241201,22,16,6,2,8,4.3,0.7273,0.2727
13495,ATT013495,538,20250101,23,21,2,0,4,3.9,0.913,0.087
13496,ATT013496,538,20250201,20,15,5,2,7,7.4,0.75,0.25
13497,ATT013497,538,20250301,21,20,1,1,10,5.5,0.9524,0.0476
13498,ATT013498,538,20250401,22,21,1,2,4,6.7,0.9545,0.0455
13499,ATT013499,538,20250501,22,21,1,0,9,13.6,0.9545,0.0455
13500,ATT013500,538,20250601,21,21,0,1,6,11.2,1.0,0.0
13501,ATT013501,538,20250701,23,22,1,0,17,7.8,0.9565,0.0435
13502,ATT013502,538,20250801,21,20,1,2,5,3.8,0.9524,0.0476
13503,ATT013503,538,20250901,22,19,3,1,8,15.5,0.8636,0.1364
13504,ATT013504,538,20251001,23,20,3,0,10,5.8,0.8696,0.1304
13505,ATT013505,538,20251101,20,17,3,0,6,2.3,0.85,0.15
13506,ATT013506,538,20251201,23,21,2,2,9,3.3,0.913,0.087
13507,ATT013507,538,20260101,22,19,3,1,9,5.3,0.8636,0.1364
13508,ATT013508,538,20260201,20,18,2,1,10,11.8,0.9,0.1
13509,ATT013509,538,20260301,22,21,1,1,8,6.5,0.9545,0.0455
13510,ATT013510,538,20260401,22,21,1,0,6,11.4,0.9545,0.0455
13511,ATT013511,538,20260501,21,21,0,0,5,7.0,1.0,0.0
13512,ATT013512,538,20260601,22,20,2,0,8,8.9,0.9091,0.0909
13513,ATT013513,539,20241001,23,16,7,3,1,3.1,0.6957,0.3043
13514,ATT013514,539,20241101,21,15,6,4,3,13.1,0.7143,0.2857
13515,ATT013515,539,20241201,22,19,3,0,2,12.7,0.8636,0.1364
13516,ATT013516,539,20250101,23,16,7,2,0,6.5,0.6957,0.3043
13517,ATT013517,539,20250201,20,17,3,1,2,0.0,0.85,0.15
13518,ATT013518,539,20250301,21,17,4,1,0,6.8,0.8095,0.1905
13519,ATT013519,539,20250401,22,18,4,1,0,8.6,0.8182,0.1818
13520,ATT013520,539,20250501,22,20,2,1,0,2.6,0.9091,0.0909
13521,ATT013521,539,20250601,21,17,4,1,1,7.1,0.8095,0.1905
13522,ATT013522,539,20250701,23,18,5,4,2,9.4,0.7826,0.2174
13523,ATT013523,539,20250801,21,16,5,5,0,2.5,0.7619,0.2381
13524,ATT013524,539,20250901,22,19,3,1,0,6.1,0.8636,0.1364
13525,ATT013525,539,20251001,23,18,5,4,0,5.7,0.7826,0.2174
13526,ATT013526,539,20251101,20,15,5,1,0,11.0,0.75,0.25
13527,ATT013527,539,20251201,23,16,7,2,4,2.4,0.6957,0.3043
13528,ATT013528,539,20260101,22,18,4,4,0,0.8,0.8182,0.1818
13529,ATT013529,539,20260201,20,18,2,3,1,0.6,0.9,0.1
13530,ATT013530,539,20260301,22,19,3,2,5,3.3,0.8636,0.1364
13531,ATT013531,539,20260401,22,18,4,2,2,12.1,0.8182,0.1818
13532,ATT013532,539,20260501,21,17,4,3,0,9.9,0.8095,0.1905
13533,ATT013533,539,20260601,22,16,6,3,0,2.8,0.7273,0.2727
13534,ATT013534,540,20240101,23,20,3,1,3,10.7,0.8696,0.1304
13535,ATT013535,540,20240201,21,20,1,0,2,6.5,0.9524,0.0476
13536,ATT013536,540,20240301,21,20,1,0,12,3.7,0.9524,0.0476
13537,ATT013537,540,20240401,22,21,1,1,11,4.4,0.9545,0.0455
13538,ATT013538,540,20240501,23,21,2,1,11,1.3,0.913,0.087
13539,ATT013539,540,20240601,20,19,1,3,5,6.9,0.95,0.05
13540,ATT013540,540,20240701,23,19,4,0,11,11.8,0.8261,0.1739
13541,ATT013541,540,20240801,22,18,4,2,8,10.0,0.8182,0.1818
13542,ATT013542,540,20240901,21,21,0,2,8,13.2,1.0,0.0
13543,ATT013543,540,20241001,23,21,2,1,16,11.0,0.913,0.087
13544,ATT013544,540,20241101,21,20,1,2,11,9.3,0.9524,0.0476
13545,ATT013545,540,20241201,22,22,0,0,2,3.1,1.0,0.0
13546,ATT013546,540,20250101,23,21,2,1,8,9.5,0.913,0.087
13547,ATT013547,540,20250201,20,16,4,1,7,4.9,0.8,0.2
13548,ATT013548,540,20250301,21,20,1,1,7,4.5,0.9524,0.0476
13549,ATT013549,540,20250401,22,20,2,1,7,0.0,0.9091,0.0909
13550,ATT013550,540,20250501,22,22,0,1,12,3.4,1.0,0.0
13551,ATT013551,540,20250601,21,20,1,2,12,5.0,0.9524,0.0476
13552,ATT013552,540,20250701,23,21,2,0,12,11.2,0.913,0.087
13553,ATT013553,540,20250801,21,19,2,0,8,4.9,0.9048,0.0952
13554,ATT013554,540,20250901,22,19,3,0,5,10.7,0.8636,0.1364
13555,ATT013555,540,20251001,23,22,1,1,11,15.0,0.9565,0.0435
13556,ATT013556,540,20251101,20,19,1,3,8,4.9,0.95,0.05
13557,ATT013557,540,20251201,23,20,3,4,10,11.0,0.8696,0.1304
13558,ATT013558,540,20260101,22,17,5,0,13,1.2,0.7727,0.2273
13559,ATT013559,540,20260201,20,18,2,1,2,6.3,0.9,0.1
13560,ATT013560,540,20260301,22,17,5,0,8,0.0,0.7727,0.2273
13561,ATT013561,540,20260401,22,22,0,1,12,1.6,1.0,0.0
13562,ATT013562,540,20260501,21,16,5,0,4,3.5,0.7619,0.2381
13563,ATT013563,540,20260601,22,19,3,0,9,1.6,0.8636,0.1364
13564,ATT013564,541,20240801,22,20,2,0,8,9.4,0.9091,0.0909
13565,ATT013565,541,20240901,21,18,3,0,7,3.3,0.8571,0.1429
13566,ATT013566,541,20241001,23,21,2,2,8,0.0,0.913,0.087
13567,ATT013567,541,20241101,21,19,2,0,10,8.1,0.9048,0.0952
13568,ATT013568,541,20241201,22,22,0,2,13,0.0,1.0,0.0
13569,ATT013569,541,20250101,23,21,2,1,9,2.8,0.913,0.087
13570,ATT013570,541,20250201,20,18,2,2,8,0.0,0.9,0.1
13571,ATT013571,541,20250301,21,19,2,0,8,8.4,0.9048,0.0952
13572,ATT013572,541,20250401,22,19,3,0,6,1.9,0.8636,0.1364
13573,ATT013573,541,20250501,22,20,2,2,13,0.0,0.9091,0.0909
13574,ATT013574,541,20250601,21,20,1,0,11,0.0,0.9524,0.0476
13575,ATT013575,541,20250701,23,23,0,1,8,0.5,1.0,0.0
13576,ATT013576,541,20250801,21,19,2,0,11,2.5,0.9048,0.0952
13577,ATT013577,541,20250901,22,21,1,2,14,9.6,0.9545,0.0455
13578,ATT013578,541,20251001,23,23,0,0,8,4.5,1.0,0.0
13579,ATT013579,541,20251101,20,19,1,0,4,0.0,0.95,0.05
13580,ATT013580,541,20251201,23,20,3,0,6,4.9,0.8696,0.1304
13581,ATT013581,541,20260101,22,22,0,0,11,0.0,1.0,0.0
13582,ATT013582,541,20260201,20,19,1,1,7,4.3,0.95,0.05
13583,ATT013583,541,20260301,22,19,3,2,7,0.0,0.8636,0.1364
13584,ATT013584,541,20260401,22,21,1,1,9,4.4,0.9545,0.0455
13585,ATT013585,541,20260501,21,20,1,1,8,4.3,0.9524,0.0476
13586,ATT013586,541,20260601,22,22,0,0,8,0.0,1.0,0.0
13587,ATT013587,542,20240101,23,23,0,1,21,6.2,1.0,0.0
13588,ATT013588,542,20240201,21,21,0,0,20,6.3,1.0,0.0
13589,ATT013589,542,20240301,21,21,0,0,18,8.3,1.0,0.0
