attendance_id,employee_id,attendance_month,working_days,present_days,absent_days,late_arrivals,remote_work_days,overtime_hours,ingestion_timestamp,source_file_name,source_system,pipeline_run_id,attendance_rate,absence_rate
ATT011849,EMP0471,2025-02-01,20,19,1,1,7,3.8,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.95,0.05
ATT011850,EMP0471,2025-03-01,21,20,1,1,0,4.5,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9524,0.0476
ATT011851,EMP0471,2025-04-01,22,22,0,1,2,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT011852,EMP0471,2025-05-01,22,21,1,0,0,8.8,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT011853,EMP0471,2025-06-01,21,20,1,1,2,5.6,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9524,0.0476
ATT011854,EMP0471,2025-07-01,23,22,1,0,0,5.5,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9565,0.0435
ATT011855,EMP0471,2025-08-01,21,19,2,0,1,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9048,0.0952
ATT011856,EMP0471,2025-09-01,22,21,1,2,1,3.7,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT011857,EMP0471,2025-10-01,23,22,1,0,1,5.5,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9565,0.0435
ATT011858,EMP0471,2025-11-01,20,20,0,2,0,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT011859,EMP0471,2025-12-01,23,21,2,2,1,8.1,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.913,0.087
ATT011860,EMP0471,2026-01-01,22,21,1,0,0,7.5,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT011861,EMP0471,2026-02-01,20,19,1,1,0,4.6,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.95,0.05
ATT011862,EMP0471,2026-03-01,22,22,0,0,1,4.8,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT011863,EMP0471,2026-04-01,22,22,0,0,3,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT011864,EMP0471,2026-05-01,21,19,2,0,0,2.5,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9048,0.0952
ATT011865,EMP0471,2026-06-01,22,22,0,0,4,7.2,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT011866,EMP0472,2026-04-01,22,21,1,4,21,3.6,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT011867,EMP0472,2026-05-01,21,19,2,1,15,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9048,0.0952
ATT011868,EMP0472,2026-06-01,22,13,9,2,11,1.1,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.5909,0.4091
ATT011869,EMP0473,2024-08-01,22,20,2,0,5,1.2,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9091,0.0909
ATT011870,EMP0473,2024-09-01,21,20,1,0,9,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9524,0.0476
ATT011871,EMP0473,2024-10-01,23,23,0,0,6,2.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT011872,EMP0473,2024-11-01,21,19,2,0,9,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9048,0.0952
ATT011873,EMP0473,2024-12-01,22,19,3,0,7,2.2,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8636,0.1364
ATT011874,EMP0473,2025-01-01,23,23,0,0,13,4.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT011875,EMP0473,2025-02-01,20,19,1,0,6,8.7,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.95,0.05
ATT011876,EMP0473,2025-03-01,21,21,0,0,9,3.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT011877,EMP0473,2025-04-01,22,22,0,0,7,5.6,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT011878,EMP0473,2025-05-01,22,21,1,3,10,6.8,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT011879,EMP0473,2025-06-01,21,21,0,0,13,6.5,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT011880,EMP0473,2025-07-01,23,20,3,1,13,2.1,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8696,0.1304
ATT011881,EMP0473,2025-08-01,21,21,0,1,8,3.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT011882,EMP0473,2025-09-01,22,20,2,0,0,5.7,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9091,0.0909
ATT011883,EMP0473,2025-10-01,23,21,2,0,10,5.8,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.913,0.087
ATT011884,EMP0473,2025-11-01,20,19,1,0,19,6.2,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.95,0.05
ATT011885,EMP0473,2025-12-01,23,23,0,0,10,3.4,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT011886,EMP0473,2026-01-01,22,22,0,0,8,2.2,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT011887,EMP0473,2026-02-01,20,20,0,0,14,5.5,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT011888,EMP0473,2026-03-01,22,21,1,0,18,4.3,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT011889,EMP0473,2026-04-01,22,22,0,0,11,0.4,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT011890,EMP0473,2026-05-01,21,20,1,1,9,4.5,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9524,0.0476
ATT011891,EMP0473,2026-06-01,22,20,2,0,10,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9091,0.0909
ATT011892,EMP0474,2024-01-01,23,22,1,1,0,8.7,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9565,0.0435
ATT011893,EMP0474,2024-02-01,21,19,2,1,0,6.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9048,0.0952
ATT011894,EMP0474,2024-03-01,21,20,1,0,2,5.7,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9524,0.0476
ATT011895,EMP0474,2024-04-01,22,21,1,1,2,11.1,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT011896,EMP0474,2024-05-01,23,21,2,1,2,6.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.913,0.087
ATT011897,EMP0474,2024-06-01,20,20,0,1,0,3.5,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT011898,EMP0474,2024-07-01,23,19,4,0,3,0.3,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8261,0.1739
ATT011899,EMP0474,2024-08-01,22,22,0,2,4,8.8,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT011900,EMP0474,2024-09-01,21,20,1,0,3,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9524,0.0476
ATT011901,EMP0474,2024-10-01,23,22,1,0,0,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9565,0.0435
ATT011902,EMP0474,2024-11-01,21,18,3,0,3,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8571,0.1429
ATT011903,EMP0474,2024-12-01,22,22,0,1,2,2.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT011904,EMP0474,2025-01-01,23,22,1,0,4,5.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9565,0.0435
ATT011905,EMP0474,2025-02-01,20,18,2,0,0,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9,0.1
ATT011906,EMP0474,2025-03-01,21,20,1,0,0,2.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9524,0.0476
ATT011907,EMP0474,2025-04-01,22,19,3,0,1,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8636,0.1364
ATT011908,EMP0474,2025-05-01,22,19,3,2,1,12.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8636,0.1364
ATT011909,EMP0474,2025-06-01,21,19,2,0,3,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9048,0.0952
ATT011910,EMP0474,2025-07-01,23,22,1,0,1,0.5,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9565,0.0435
ATT011911,EMP0474,2025-08-01,21,20,1,2,3,9.8,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9524,0.0476
ATT011912,EMP0474,2025-09-01,22,22,0,0,3,2.8,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT011913,EMP0474,2025-10-01,23,23,0,2,4,4.6,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT011914,EMP0474,2025-11-01,20,17,3,0,0,8.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.85,0.15
ATT011915,EMP0474,2025-12-01,23,21,2,1,1,4.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.913,0.087
ATT011916,EMP0474,2026-01-01,22,20,2,0,2,3.5,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9091,0.0909
ATT011917,EMP0474,2026-02-01,20,18,2,0,3,3.5,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9,0.1
ATT011918,EMP0474,2026-03-01,22,22,0,0,3,3.5,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT011919,EMP0474,2026-04-01,22,22,0,0,0,3.3,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT011920,EMP0474,2026-05-01,21,18,3,0,0,5.4,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8571,0.1429
ATT011921,EMP0474,2026-06-01,22,21,1,2,0,0.6,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT011922,EMP0475,2024-01-01,23,20,3,1,10,2.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8696,0.1304
ATT011923,EMP0475,2024-02-01,21,21,0,1,4,2.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT011924,EMP0475,2024-03-01,21,15,6,1,3,7.6,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.7143,0.2857
ATT011925,EMP0475,2024-04-01,22,19,3,0,6,4.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8636,0.1364
ATT011926,EMP0475,2024-05-01,23,18,5,0,7,6.2,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.7826,0.2174
ATT011927,EMP0475,2024-06-01,20,17,3,0,7,5.1,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.85,0.15
ATT011928,EMP0475,2024-07-01,23,20,3,1,12,6.8,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8696,0.1304
ATT011929,EMP0475,2024-08-01,22,17,5,1,5,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.7727,0.2273
ATT011930,EMP0475,2024-09-01,21,15,6,1,5,5.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.7143,0.2857
ATT011931,EMP0475,2024-10-01,23,21,2,0,3,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.913,0.087
ATT011932,EMP0475,2024-11-01,21,17,4,2,7,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8095,0.1905
ATT011933,EMP0475,2024-12-01,22,15,7,1,11,6.4,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.6818,0.3182
ATT011934,EMP0475,2025-01-01,23,20,3,2,10,3.7,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8696,0.1304
ATT011935,EMP0475,2025-02-01,20,18,2,1,12,1.1,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9,0.1
ATT011936,EMP0475,2025-03-01,21,18,3,0,3,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8571,0.1429
ATT011937,EMP0475,2025-04-01,22,19,3,2,7,0.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8636,0.1364
ATT011938,EMP0475,2025-05-01,22,19,3,0,14,5.6,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8636,0.1364
ATT011939,EMP0475,2025-06-01,21,19,2,3,4,7.6,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9048,0.0952
ATT011940,EMP0475,2025-07-01,23,21,2,3,11,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.913,0.087
ATT011941,EMP0475,2025-08-01,21,19,2,3,8,2.6,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9048,0.0952
ATT011942,EMP0475,2025-09-01,22,17,5,1,8,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.7727,0.2273
ATT011943,EMP0475,2025-10-01,23,15,8,1,8,2.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.6522,0.3478
ATT011944,EMP0475,2025-11-01,20,17,3,2,10,10.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.85,0.15
ATT011945,EMP0475,2025-12-01,23,20,3,2,7,4.1,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8696,0.1304
ATT011946,EMP0475,2026-01-01,22,18,4,0,7,7.3,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8182,0.1818
ATT011947,EMP0475,2026-02-01,20,17,3,1,4,7.8,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.85,0.15
ATT011948,EMP0475,2026-03-01,22,19,3,1,3,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8636,0.1364
ATT011949,EMP0475,2026-04-01,22,19,3,1,13,3.2,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8636,0.1364
ATT011950,EMP0475,2026-05-01,21,13,8,2,5,9.1,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.619,0.381
ATT011951,EMP0475,2026-06-01,22,18,4,0,9,14.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8182,0.1818
ATT011952,EMP0476,2024-01-01,23,17,6,1,0,9.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.7391,0.2609
ATT011953,EMP0476,2024-02-01,21,20,1,0,2,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9524,0.0476
ATT011954,EMP0476,2024-03-01,21,20,1,1,3,4.7,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9524,0.0476
ATT011955,EMP0476,2024-04-01,22,17,5,2,3,2.3,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.7727,0.2273
ATT011956,EMP0476,2024-05-01,23,15,8,0,1,5.7,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.6522,0.3478
ATT011957,EMP0476,2024-06-01,20,18,2,1,3,6.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9,0.1
ATT011958,EMP0476,2024-07-01,23,21,2,0,4,0.5,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.913,0.087
ATT011959,EMP0476,2024-08-01,22,17,5,1,2,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.7727,0.2273
ATT011960,EMP0476,2024-09-01,21,18,3,1,0,3.8,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8571,0.1429
ATT011961,EMP0476,2024-10-01,23,19,4,0,0,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8261,0.1739
ATT011962,EMP0476,2024-11-01,21,18,3,0,0,3.6,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8571,0.1429
ATT011963,EMP0476,2024-12-01,22,16,6,1,2,9.7,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.7273,0.2727
ATT011964,EMP0476,2025-01-01,23,20,3,1,0,9.5,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8696,0.1304
ATT011965,EMP0476,2025-02-01,20,15,5,3,1,6.3,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.75,0.25
ATT011966,EMP0476,2025-03-01,21,12,9,0,1,7.8,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.5714,0.4286
ATT011967,EMP0476,2025-04-01,22,21,1,2,1,7.5,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT011968,EMP0476,2025-05-01,22,19,3,0,0,6.6,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8636,0.1364
ATT011969,EMP0476,2025-06-01,21,15,6,2,3,2.4,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.7143,0.2857
ATT011970,EMP0476,2025-07-01,23,19,4,0,2,1.6,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8261,0.1739
ATT011971,EMP0476,2025-08-01,21,18,3,1,0,7.1,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8571,0.1429
ATT011972,EMP0476,2025-09-01,22,17,5,0,2,4.6,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.7727,0.2273
ATT011973,EMP0476,2025-10-01,23,13,10,1,2,4.3,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.5652,0.4348
ATT011974,EMP0476,2025-11-01,20,19,1,0,0,8.6,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.95,0.05
ATT011975,EMP0476,2025-12-01,23,21,2,1,2,3.2,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.913,0.087
ATT011976,EMP0476,2026-01-01,22,18,4,2,1,5.8,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8182,0.1818
ATT011977,EMP0476,2026-02-01,20,18,2,1,0,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9,0.1
ATT011978,EMP0476,2026-03-01,22,21,1,1,0,1.5,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT011979,EMP0476,2026-04-01,22,18,4,1,0,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8182,0.1818
ATT011980,EMP0476,2026-05-01,21,19,2,2,0,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9048,0.0952
ATT011981,EMP0476,2026-06-01,22,20,2,1,0,4.4,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9091,0.0909
ATT011982,EMP0477,2024-01-01,23,21,2,2,2,7.4,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.913,0.087
ATT011983,EMP0477,2024-02-01,21,21,0,1,2,4.4,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT011984,EMP0477,2024-03-01,21,18,3,1,1,13.5,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8571,0.1429
ATT011985,EMP0477,2024-04-01,22,20,2,0,2,3.2,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9091,0.0909
ATT011986,EMP0477,2024-05-01,23,21,2,1,0,0.5,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.913,0.087
ATT011987,EMP0477,2024-06-01,20,20,0,1,2,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT011988,EMP0477,2024-07-01,23,22,1,1,0,3.8,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9565,0.0435
ATT011989,EMP0477,2024-08-01,22,22,0,1,5,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT011990,EMP0477,2024-09-01,21,19,2,1,0,0.2,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9048,0.0952
ATT011991,EMP0477,2024-10-01,23,22,1,1,1,7.6,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9565,0.0435
ATT011992,EMP0477,2024-11-01,21,21,0,0,7,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT011993,EMP0477,2024-12-01,22,20,2,0,1,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9091,0.0909
ATT011994,EMP0477,2025-01-01,23,21,2,1,4,13.3,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.913,0.087
ATT011995,EMP0477,2025-02-01,20,19,1,1,0,6.6,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.95,0.05
ATT011996,EMP0477,2025-03-01,21,19,2,1,1,2.1,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9048,0.0952
ATT011997,EMP0477,2025-04-01,22,20,2,0,1,10.7,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9091,0.0909
